Count;Season;gameId;X;Y;;;;;;;;
0;nhl05.json;200;0.5416667;0.30769232;;0,5416667;0,30769232;;0,5416667;0,30769232;;-0,058736063
199;nhl05.json;451;0.35714287;0.5967742;;0,35714287;0,5967742;;0,35714287;0,5967742
200;nhl05.json;452;0.65;0.7222222;;0,65;0,7222222;;0,65;0,7222222
201;nhl05.json;453;0.5;0.6166667;;0,5;0,6166667;;0,5;0,6166667
202;nhl05.json;454;0.6666667;0.6896552;;0,6666667;0,6896552;;0,6666667;0,6896552
203;nhl05.json;455;0.6964286;0.8214286;;0,6964286;0,8214286;;0,6964286;0,8214286
204;nhl05.json;457;0.6964286;0.44827586;;0,6964286;0,44827586;;0,6964286;0,44827586
205;nhl05.json;458;0.41935483;0.46666667;;0,41935483;0,46666667;;0,41935483;0,46666667
206;nhl05.json;460;0.58064514;0.63793105;;0,58064514;0,63793105;;0,58064514;0,63793105
207;nhl05.json;461;0.6666667;0.3;;0,6666667;0,3;;0,6666667;0,3
208;nhl05.json;462;0.5967742;0.5483871;;0,5967742;0,5483871;;0,5967742;0,5483871
209;nhl05.json;463;0.51724136;0.37931034;;0,51724136;0,37931034;;0,51724136;0,37931034
210;nhl05.json;465;0.43333334;0.2962963;;0,43333334;0,2962963;;0,43333334;0,2962963
211;nhl05.json;467;0.45454547;0.3939394;;0,45454547;0,3939394;;0,45454547;0,3939394
212;nhl05.json;469;0.6818182;0.609375;;0,6818182;0,609375;;0,6818182;0,609375
213;nhl05.json;470;0.6666667;0.2857143;;0,6666667;0,2857143;;0,6666667;0,2857143
214;nhl05.json;471;0.79310346;0.5645161;;0,79310346;0,5645161;;0,79310346;0,5645161
215;nhl05.json;472;0.53333336;0.5645161;;0,53333336;0,5645161;;0,53333336;0,5645161
216;nhl05.json;473;0.70689654;0.29032257;;0,70689654;0,29032257;;0,70689654;0,29032257
217;nhl05.json;475;0.59090906;0.53125;;0,59090906;0,53125;;0,59090906;0,53125
218;nhl05.json;476;0.67741936;0.5322581;;0,67741936;0,5322581;;0,67741936;0,5322581
219;nhl05.json;477;0.6451613;0.4375;;0,6451613;0,4375;;0,6451613;0,4375
220;nhl05.json;478;0.671875;0.359375;;0,671875;0,359375;;0,671875;0,359375
221;nhl05.json;479;0.38235295;0.36666667;;0,38235295;0,36666667;;0,38235295;0,36666667
222;nhl05.json;480;0.546875;0.6666667;;0,546875;0,6666667;;0,546875;0,6666667
223;nhl05.json;481;0.70689654;0.4516129;;0,70689654;0,4516129;;0,70689654;0,4516129
224;nhl05.json;482;0.5151515;0.53333336;;0,5151515;0,53333336;;0,5151515;0,53333336
225;nhl05.json;484;0.546875;0.5483871;;0,546875;0,5483871;;0,546875;0,5483871
226;nhl05.json;486;0.46875;0.71666664;;0,46875;0,71666664;;0,46875;0,71666664
227;nhl05.json;487;0.6060606;0.65625;;0,6060606;0,65625;;0,6060606;0,65625
228;nhl05.json;488;0.516129;0.5294118;;0,516129;0,5294118;;0,516129;0,5294118
229;nhl05.json;489;0.515625;0.64705884;;0,515625;0,64705884;;0,515625;0,64705884
230;nhl05.json;490;0.71666664;0.56060606;;0,71666664;0,56060606;;0,71666664;0,56060606
231;nhl05.json;493;0.6875;0.59090906;;0,6875;0,59090906;;0,6875;0,59090906
232;nhl05.json;494;0.27586207;0.5151515;;0,27586207;0,5151515;;0,27586207;0,5151515
233;nhl05.json;495;0.61764705;0.6666667;;0,61764705;0,6666667;;0,61764705;0,6666667
234;nhl05.json;496;0.53125;0.530303;;0,53125;0,530303;;0,53125;0,530303
235;nhl05.json;497;0.6935484;0.28787878;;0,6935484;0,28787878;;0,6935484;0,28787878
236;nhl05.json;498;0.7258065;0.4375;;0,7258065;0,4375;;0,7258065;0,4375
237;nhl05.json;499;0.6142857;0.6363636;;0,6142857;0,6363636;;0,6142857;0,6363636
238;nhl05.json;500;0.51428574;0.3;;0,51428574;0,3;;0,51428574;0,3
239;nhl05.json;502;0.671875;0.7903226;;0,671875;0,7903226;;0,671875;0,7903226
240;nhl05.json;503;0.62857145;0.5735294;;0,62857145;0,5735294;;0,62857145;0,5735294
241;nhl05.json;504;0.4;0.6911765;;0,4;0,6911765;;0,4;0,6911765
242;nhl05.json;505;0.5441176;0.4848485;;0,5441176;0,4848485;;0,5441176;0,4848485
243;nhl05.json;506;0.42424244;0.56060606;;0,42424244;0,56060606;;0,42424244;0,56060606
244;nhl05.json;507;0.5;0.53125;;0,5;0,53125;;0,5;0,53125
245;nhl05.json;508;0.375;0.625;;0,375;0,625;;0,375;0,625
246;nhl05.json;510;0.5441176;0.44117647;;0,5441176;0,44117647;;0,5441176;0,44117647
247;nhl05.json;511;0.67142856;0.55714285;;0,67142856;0,55714285;;0,67142856;0,55714285
248;nhl05.json;513;0.6818182;0.34848484;;0,6818182;0,34848484;;0,6818182;0,34848484
249;nhl05.json;514;0.765625;0.54545456;;0,765625;0,54545456;;0,765625;0,54545456
250;nhl05.json;515;0.47142857;0.5147059;;0,47142857;0,5147059;;0,47142857;0,5147059
251;nhl05.json;516;0.47058824;0.55714285;;0,47058824;0,55714285;;0,47058824;0,55714285
252;nhl05.json;517;0.62857145;0.625;;0,62857145;0,625;;0,62857145;0,625
253;nhl05.json;518;0.51428574;0.703125;;0,51428574;0,703125;;0,51428574;0,703125
254;nhl05.json;519;0.734375;0.27941176;;0,734375;0,27941176;;0,734375;0,27941176
255;nhl05.json;521;0.6969697;0.41666666;;0,6969697;0,41666666;;0,6969697;0,41666666
256;nhl05.json;522;0.4861111;0.6060606;;0,4861111;0,6060606;;0,4861111;0,6060606
257;nhl05.json;523;0.62857145;0.64285713;;0,62857145;0,64285713;;0,62857145;0,64285713
258;nhl05.json;524;0.55714285;0.5;;0,55714285;0,5;;0,55714285;0,5
259;nhl05.json;526;0.6818182;0.3125;;0,6818182;0,3125;;0,6818182;0,3125
260;nhl05.json;527;0.77272725;0.6388889;;0,77272725;0,6388889;;0,77272725;0,6388889
261;nhl05.json;528;0.6081081;0.5147059;;0,6081081;0,5147059;;0,6081081;0,5147059
262;nhl05.json;530;0.4857143;0.6388889;;0,4857143;0,6388889;;0,4857143;0,6388889
263;nhl05.json;532;0.5416667;0.5277778;;0,5416667;0,5277778;;0,5416667;0,5277778
264;nhl05.json;533;0.6805556;0.5294118;;0,6805556;0,5294118;;0,6805556;0,5294118
265;nhl05.json;536;0.7083333;0.6911765;;0,7083333;0,6911765;;0,7083333;0,6911765
266;nhl05.json;537;0.74242425;0.6388889;;0,74242425;0,6388889;;0,74242425;0,6388889
267;nhl05.json;539;0.625;0.75;;0,625;0,75;;0,625;0,75
268;nhl05.json;540;0.5882353;0.5540541;;0,5882353;0,5540541;;0,5882353;0,5540541
269;nhl05.json;541;0.5135135;0.5;;0,5135135;0,5;;0,5135135;0,5
270;nhl05.json;542;0.7794118;0.7;;0,7794118;0,7;;0,7794118;0,7
271;nhl05.json;543;0.6216216;0.51428574;;0,6216216;0,51428574;;0,6216216;0,51428574
272;nhl05.json;544;0.4861111;0.3970588;;0,4861111;0,3970588;;0,4861111;0,3970588
273;nhl05.json;545;0.40789473;0.44444445;;0,40789473;0,44444445;;0,40789473;0,44444445
274;nhl05.json;546;0.5;0.6216216;;0,5;0,6216216;;0,5;0,6216216
275;nhl05.json;547;0.29166666;0.5277778;;0,29166666;0,5277778;;0,29166666;0,5277778
276;nhl05.json;548;0.6184211;0.5540541;;0,6184211;0,5540541;;0,6184211;0,5540541
277;nhl05.json;549;0.3030303;0.42857143;;0,3030303;0,42857143;;0,3030303;0,42857143
278;nhl05.json;551;0.34285715;0.5;;0,34285715;0,5;;0,34285715;0,5
279;nhl05.json;552;0.67142856;0.32352942;;0,67142856;0,32352942;;0,67142856;0,32352942
280;nhl05.json;554;0.6216216;0.5135135;;0,6216216;0,5135135;;0,6216216;0,5135135
281;nhl05.json;556;0.43243244;0.5394737;;0,43243244;0,5394737;;0,43243244;0,5394737
282;nhl05.json;557;0.4861111;0.5394737;;0,4861111;0,5394737;;0,4861111;0,5394737
283;nhl05.json;558;0.78571427;0.5;;0,78571427;0,5;;0,78571427;0,5
284;nhl05.json;559;0.42307693;0.6;;0,42307693;0,6;;0,42307693;0,6
285;nhl05.json;560;0.6052632;0.7285714;;0,6052632;0,7285714;;0,6052632;0,7285714
286;nhl05.json;561;0.3108108;0.41666666;;0,3108108;0,41666666;;0,3108108;0,41666666
287;nhl05.json;562;0.68421054;0.5;;0,68421054;0,5;;0,68421054;0,5
288;nhl05.json;566;0.59210527;0.4868421;;0,59210527;0,4868421;;0,59210527;0,4868421
289;nhl05.json;567;0.5;0.6351351;;0,5;0,6351351;;0,5;0,6351351
290;nhl05.json;568;0.7162162;0.32894737;;0,7162162;0,32894737;;0,7162162;0,32894737
291;nhl05.json;569;0.625;0.6805556;;0,625;0,6805556;;0,625;0,6805556
292;nhl05.json;570;0.6756757;0.5833333;;0,6756757;0,5833333;;0,6756757;0,5833333
293;nhl05.json;571;0.6315789;0.61538464;;0,6315789;0,61538464;;0,6315789;0,61538464
294;nhl05.json;572;0.525641;0.53846157;;0,525641;0,53846157;;0,525641;0,53846157
295;nhl05.json;573;0.4871795;0.4027778;;0,4871795;0,4027778;;0,4871795;0,4027778
296;nhl05.json;574;0.5263158;0.7083333;;0,5263158;0,7083333;;0,5263158;0,7083333
