match_id,balls_per_over,teams,innings,player,bowler,overs,maidens,runs,wickets,extraballs,noballs,wides,hat_trick
20200304_01075_Pllkle,6,1,1,1,"Cotterell, SS {b1989-8-19}",2,0,14,1,1,0,1,0
20200304_01075_Pllkle,6,1,1,2,"Thomas, OR {b1997-2-18}",3,0,28,5,0,0,7,0
20200304_01075_Pllkle,6,1,1,3,"Russell, AD {b1988-4-29}",4,0,33,1,0,0,0,0
20200304_01075_Pllkle,6,1,1,4,"Pollard, KA {b1987-5-12}",2,0,25,0,0,0,0,0
20200304_01075_Pllkle,6,1,1,5,"Bravo, DJ {b1983-10-7}",4,0,30,1,0,0,1,0
20200304_01075_Pllkle,6,1,1,6,"Powell, R {b1993-7-23}",4,0,31,2,0,0,0,0
20200304_01075_Pllkle,6,2,1,1,"Malinga, SL {b1983-9-4}",4,0,37,1,0,0,1,0
20200304_01075_Pllkle,6,2,1,2,"Perera, NLTC {b1989-4-3}",3,0,27,0,0,0,0,0
20200304_01075_Pllkle,6,2,1,3,"Mathews, AD {b1987-6-2}",2,0,16,0,0,0,0,0
20200304_01075_Pllkle,6,2,1,4,"Udana, I {b1988-2-17}",3,0,41,1,0,0,1,0
20200304_01075_Pllkle,6,2,1,5,"Sandakan, PADLR {b1991-6-10}",4,0,38,1,0,0,2,0
20200304_01075_Pllkle,6,2,1,6,"Hasaranga, W {b1997-7-29}",4,0,33,1,0,0,1,0
20200306_01076_BngkT,6,1,1,1,Pavandeep Singh {b1998-1-17},4,0,32,2,0,0,2,0
20200306_01076_BngkT,6,1,1,2,Syazrul Idrus {b1991-1-9},2,0,11,1,0,0,1,0
20200306_01076_BngkT,6,1,1,3,Khizar Hayat {b1989-4-1},4,0,27,0,0,0,0,0
20200306_01076_BngkT,6,1,1,4,Fitri Sham {b1994-2-26},3,0,24,1,5,0,0,0
20200306_01076_BngkT,6,1,1,5,"Mogan, D {b1994-8-9}",4,0,22,0,0,0,0,0
20200306_01076_BngkT,6,1,1,6,"Muniandy, S {b1995-10-15}",1,0,14,0,0,0,0,0
20200306_01076_BngkT,6,2,1,1,Aizaz Khan {b1993-3-21},4,0,24,2,0,0,3,0
20200306_01076_BngkT,6,2,1,2,"Shah, KD {b1995-12-9}",3,0,24,0,0,0,0,0
20200306_01076_BngkT,6,2,1,3,Haroon Arshad {b1999-9-6},4,0,23,1,0,0,0,0
20200306_01076_BngkT,6,2,1,4,Ehsan Khan {b1984-12-27},3,0,24,1,0,0,0,0
20200306_01076_BngkT,6,2,1,5,Aftab Hussain {b1997-11-17},4,0,23,1,0,0,3,0
20200306_01076_BngkT,6,2,1,6,Waqas Barkat {b1990-2-17},2,0,8,1,0,0,2,0
20200306_01077_Pllkle,6,1,1,1,"Malinga, SL {b1983-9-4}",3,0,46,0,0,0,3,0
20200306_01077_Pllkle,6,1,1,2,"Perera, NLTC {b1989-4-3}",3,0,20,0,0,0,0,0
20200306_01077_Pllkle,6,1,1,3,"Mathews, AD {b1987-6-2}",4,0,26,1,0,0,0,0
20200306_01077_Pllkle,6,1,1,4,"Jayasuriya, GSNFG {b1991-9-12}",1,0,11,0,0,0,0,0
20200306_01077_Pllkle,6,1,1,5,"Sandakan, PADLR {b1991-6-10}",2,0,17,0,0,0,1,0
20200306_01077_Pllkle,6,1,1,6,"Kumara, CBRLS {b1997-2-13}",3,0,28,1,0,0,0,0
20200306_01077_Pllkle,6,1,1,7,"Shanaka, MD {b1991-9-9}",1,0,10,1,0,0,2,0
20200306_01077_Pllkle,6,2,1,1,"Allen, FA {b1995-5-7}",4,0,24,2,0,1,0,0
20200306_01077_Pllkle,6,2,1,2,"Cotterell, SS {b1989-8-19}",4,0,29,1,0,0,2,0
20200306_01077_Pllkle,6,2,1,3,"Thomas, OR {b1997-2-18}",4,0,24,1,0,0,2,0
20200306_01077_Pllkle,6,2,1,4,"Russell, AD {b1988-4-29}",4,0,33,0,0,0,1,0
20200306_01077_Pllkle,6,2,1,5,"Bravo, DJ {b1983-10-7}",4,0,35,1,0,0,1,0
20200306_01078_GrtNda,6,1,1,1,Simranjit Singh {b1987-2-4},3,0,18,2,0,0,0,0
20200306_01078_GrtNda,6,1,1,2,"Rankin, WB {b1984-7-5}",4,0,44,1,0,0,1,0
20200306_01078_GrtNda,6,1,1,3,"Little, JB {b1999-11-1}",2,0,15,0,0,0,0,0
20200306_01078_GrtNda,6,1,1,4,"Young, CA {b1990-4-4}",2,0,12,0,0,0,1,0
20200306_01078_GrtNda,6,1,1,5,"Dockrell, GH {b1992-7-22}",2,0,22,0,0,0,0,0
20200306_01078_GrtNda,6,1,1,6,"Delany, GJ {b1997-4-28}",2,0,19,0,0,0,1,0
20200306_01078_GrtNda,6,2,1,1,Mujeeb Zadran {b2001-3-28},4,0,49,1,0,0,0,0
20200306_01078_GrtNda,6,2,1,2,Shapoor Zadran {b1987-7-8},4,0,39,1,0,0,0,0
20200306_01078_GrtNda,6,2,1,3,Gulbadeen Naib {b1991-6-4},3,0,19,0,0,0,1,0
20200306_01078_GrtNda,6,2,1,4,Karim Janat {b1998-8-11},4,0,28,0,0,0,0,0
20200306_01078_GrtNda,6,2,1,5,Rashid Khan {b1998-9-20},4,0,22,3,0,0,0,0
20200306_01078_GrtNda,6,2,1,6,Mohammad Nabi {b1985-3-7},1,0,14,0,0,0,0,0
20200308_01079_GrtNda,6,1,1,1,Mujeeb Zadran {b2001-3-28},4,0,38,3,0,0,0,0
20200308_01079_GrtNda,6,1,1,2,Shapoor Zadran {b1987-7-8},4,0,25,1,0,0,0,0
20200308_01079_GrtNda,6,1,1,3,Karim Janat {b1998-8-11},3,0,32,0,0,0,0,0
20200308_01079_GrtNda,6,1,1,4,Gulbadeen Naib {b1991-6-4},2,0,22,1,0,0,1,0
20200308_01079_GrtNda,6,1,1,5,Mohammad Nabi {b1985-3-7},3,0,18,0,0,0,0,0
20200308_01079_GrtNda,6,1,1,6,Rashid Khan {b1998-9-20},4,0,26,1,0,0,0,0
20200308_01079_GrtNda,6,2,1,1,"Stirling, PR {b1990-9-3}",1,0,3,0,0,0,0,0
20200308_01079_GrtNda,6,2,1,2,"Rankin, WB {b1984-7-5}",4,0,37,1,0,1,0,0
20200308_01079_GrtNda,6,2,1,3,Simranjit Singh {b1987-2-4},2,0,15,0,0,0,0,0
20200308_01079_GrtNda,6,2,1,4,"Little, JB {b1999-11-1}",4,0,42,0,0,0,0,0
20200308_01079_GrtNda,6,2,1,5,"Dockrell, GH {b1992-7-22}",1,0,12,0,0,0,1,0
20200308_01079_GrtNda,6,2,1,6,"Young, CA {b1990-4-4}",4,0,27,1,0,0,1,0
20200308_01079_GrtNda,6,2,1,7,"Delany, GJ {b1997-4-28}",4,0,36,1,0,0,1,0
20200308_01080_Almra,6,1,1,1,"Klein, D {b1988-10-31}",4,0,29,1,0,2,4,0
20200308_01080_Almra,6,1,1,2,Izatullah Dawlatzai {b1991-5-10},3,0,25,0,1,0,0,0
20200308_01080_Almra,6,1,1,3,Ahmed Wardak {b1988-1-13},3,0,26,0,0,0,1,0
20200308_01080_Almra,6,1,1,4,"Bharathi, SVE {b0-0-0}",3,0,18,0,0,0,0,0
20200308_01080_Almra,6,1,1,5,Sahir Naqash {b1990-7-12},2,0,15,0,0,1,0,0
20200308_01080_Almra,6,1,1,6,"Ganesan, V {b1985-5-21}",2,0,11,0,0,0,0,0
20200308_01080_Almra,6,1,1,7,Harmanjot Singh {b1994-1-6},1,0,16,0,0,0,0,0
20200308_01080_Almra,6,2,1,1,Raja Adeel {b1987-10-2},4,0,18,2,0,0,2,0
20200308_01080_Almra,6,2,1,2,"Panchal, R {b1994-1-5}",3,0,19,1,0,0,1,0
20200308_01080_Almra,6,2,1,3,Tauqeer Hussain {b1981-10-6},4,0,27,1,0,0,1,0
20200308_01080_Almra,6,2,1,4,Yasir Ali (Sp) {b1991-12-9},4,0,26,1,0,0,1,0
20200308_01080_Almra,6,2,1,5,"Perman, J {b2001-5-17}",3,0,22,0,0,0,2,0
20200308_01080_Almra,6,2,1,6,"Lal, K {b1996-7-28}",2,0,16,1,0,0,0,0
20200308_01081_Almra,6,1,1,1,"Klein, D {b1988-10-31}",4,0,12,1,0,0,3,0
20200308_01081_Almra,6,1,1,2,Izatullah Dawlatzai {b1991-5-10},1,0,12,0,0,0,1,0
20200308_01081_Almra,6,1,1,3,"Bharathi, SVE {b0-0-0}",4,0,21,3,0,0,0,0
20200308_01081_Almra,6,1,1,4,Muslim Yar {b1999-5-10},4,0,28,0,0,0,0,0
20200308_01081_Almra,6,1,1,5,"Ganesan, V {b1985-5-21}",3,0,25,0,0,0,0,0
20200308_01081_Almra,6,1,1,6,Asad Mohammad {b1992-11-2},4,0,23,2,0,0,0,0
20200308_01081_Almra,6,2,1,1,Raja Adeel {b1987-10-2},4,0,28,0,0,0,0,0
20200308_01081_Almra,6,2,1,2,"Panchal, R {b1994-1-5}",3,0,17,0,0,0,0,0
20200308_01081_Almra,6,2,1,3,Yasir Ali (Sp) {b1991-12-9},3,0,26,0,0,0,1,0
20200308_01081_Almra,6,2,1,4,"Hennessy, PD {b1990-9-18}",1,0,11,0,0,0,0,0
20200308_01081_Almra,6,2,1,5,"Perman, J {b2001-5-17}",3,0,33,1,0,0,3,0
20200308_01081_Almra,6,2,1,6,"Vine, TC {b1992-10-4}",4,0,42,1,0,0,0,0
20200308_01081_Almra,6,2,1,7,"Lal, K {b1996-7-28}",2,0,19,1,0,0,0,0
20200309_01082_Mirpur,6,1,1,1,Mustafizur Rahman {b1995-9-6},4,0,32,3,0,0,4,0
20200309_01082_Mirpur,6,1,1,2,Shafiul Islam {b1989-10-6},3,0,19,1,0,0,1,0
20200309_01082_Mirpur,6,1,1,3,Mohammad Saifuddin {b1996-11-1},3,0,19,1,0,0,1,0
20200309_01082_Mirpur,6,1,1,4,Sheikh Mahedi Hasan {b1994-12-12},4,0,29,0,0,0,1,0
20200309_01082_Mirpur,6,1,1,5,Aminul Islam {b1999-11-6},3,0,34,3,0,0,0,0
20200309_01082_Mirpur,6,1,1,6,Afif Hossain {b1999-9-22},2,0,18,1,0,0,1,0
20200309_01082_Mirpur,6,2,1,1,Sikandar Raza {b1986-4-24},4,0,31,1,0,0,0,0
20200309_01082_Mirpur,6,2,1,2,"Mumba, CT {b1995-5-6}",2,0,24,0,0,0,1,0
20200309_01082_Mirpur,6,2,1,3,"Tiripano, DT {b1988-3-17}",4,0,39,0,0,0,0,0
20200309_01082_Mirpur,6,2,1,4,"Mpofu, CB {b1985-11-27}",4,0,58,1,0,1,2,0
20200309_01082_Mirpur,6,2,1,5,"Madhevere, WN {b2000-9-4}",2,0,15,1,0,0,1,0
20200309_01082_Mirpur,6,2,1,6,"Williams, SC {b1986-9-26}",4,0,31,0,0,0,0,0
20200310_01083_GrtNda,6,1,1,1,"Delany, GJ {b1997-4-28}",4,0,21,2,0,0,0,0
20200310_01083_GrtNda,6,1,1,2,"McCarthy, BJ {b1992-9-13}",4,0,21,1,0,0,0,0
20200310_01083_GrtNda,6,1,1,3,Simranjit Singh {b1987-2-4},4,0,37,2,0,0,0,0
20200310_01083_GrtNda,6,1,1,4,"Little, JB {b1999-11-1}",4,0,33,1,0,0,4,0
20200310_01083_GrtNda,6,1,1,5,"Young, CA {b1990-4-4}",4,0,29,1,0,0,0,0
20200310_01083_GrtNda,6,2,1,1,Naveen-ul-Haq {b1997-12-30},4,0,21,3,0,0,1,0
20200310_01083_GrtNda,6,2,1,2,Mujeeb Zadran {b2001-3-28},4,0,32,1,0,0,0,0
20200310_01083_GrtNda,6,2,1,3,Karim Janat {b1998-8-11},2,0,17,0,0,0,1,0
20200310_01083_GrtNda,6,2,1,4,Qais Ahmad {b2000-8-15},4,0,25,3,0,0,0,0
20200310_01083_GrtNda,6,2,1,5,Rashid Khan {b1998-9-20},4,0,24,1,0,0,0,0
20200310_01083_GrtNda,6,2,1,6,Gulbadeen Naib {b1991-6-4},2,0,20,0,0,0,1,0
20200311_01084_Mirpur,6,1,1,1,"Madhevere, WN {b2000-9-4}",3,0,20,0,0,0,0,0
20200311_01084_Mirpur,6,1,1,2,"Mpofu, CB {b1985-11-27}",3,0,27,1,5,0,1,0
20200311_01084_Mirpur,6,1,1,3,"Mumba, CT {b1995-5-6}",3,0,26,0,0,0,0,0
20200311_01084_Mirpur,6,1,1,4,"Tshuma, CK {b1993-4-19}",1,0,10,0,0,0,1,0
20200311_01084_Mirpur,6,1,1,5,"Williams, SC {b1986-9-26}",3,0,16,0,0,0,1,0
20200311_01084_Mirpur,6,1,1,6,Sikandar Raza {b1986-4-24},2,0,18,0,0,0,1,0
20200311_01084_Mirpur,6,2,1,1,Mustafizur Rahman {b1995-9-6},4,0,25,2,0,0,0,0
20200311_01084_Mirpur,6,2,1,2,Mohammad Saifuddin {b1996-11-1},4,0,30,1,0,0,0,0
20200311_01084_Mirpur,6,2,1,3,Al-Amin Hossain {b1990-1-1},4,0,22,2,0,0,0,0
20200311_01084_Mirpur,6,2,1,4,Hasan Mahmud {b1999-10-12},4,0,25,0,0,0,0,0
20200311_01084_Mirpur,6,2,1,5,Sheikh Mahedi Hasan {b1994-12-12},3,0,14,1,0,0,0,0
20200311_01084_Mirpur,6,2,1,6,Afif Hossain {b1999-9-22},1,0,2,1,0,0,0,0
20200821_01085_StPPrt,6,1,1,1,"Ansell, MJ {b1994-10-11}",3,0,29,0,3,0,0,0
20200821_01085_StPPrt,6,1,1,2,"Langford, CJ {b1987-4-23}",2,0,17,1,0,0,0,0
20200821_01085_StPPrt,6,1,1,3,"Burrows, JA {b1996-4-2}",1,0,7,0,0,0,0,0
20200821_01085_StPPrt,6,1,1,4,"Liebenberg, C {b2002-2-11}",2,0,14,0,0,0,0,0
20200821_01085_StPPrt,6,1,1,5,"Butler, J {b2004-11-20}",3,0,34,1,0,0,2,0
20200821_01085_StPPrt,6,2,1,1,"Stokes, ACF {b1998-11-1}",4,0,19,0,0,0,1,0
20200821_01085_StPPrt,6,2,1,2,"Peatfield, WA {b1990-12-6}",4,0,24,3,0,0,2,0
20200821_01085_StPPrt,6,2,1,3,"Breban, MT {b1992-10-25}",4,0,24,3,0,0,1,0
20200821_01085_StPPrt,6,2,1,4,"Bichard, LT {b2002-12-9}",4,0,16,0,0,0,0,0
20200821_01085_StPPrt,6,2,1,5,"Le Tissier, LC {b1996-7-16}",4,0,17,2,0,0,1,0
20200828_01086_Wlfdng,6,1,1,1,"Nanda, A {b1985-12-29}",4,0,21,3,0,0,2,0
20200828_01086_Wlfdng,6,1,1,2,"Kushretha, S {b1984-12-29}",2,0,8,0,0,0,0,0
20200828_01086_Wlfdng,6,1,1,3,"Cope, WJ {b1996-10-16}",2,0,22,0,0,0,0,0
20200828_01086_Wlfdng,6,1,1,4,"Malav, P {b1985-9-28}",2,0,10,2,0,0,0,0
20200828_01086_Wlfdng,6,1,1,5,"Vijh, V {b1986-10-22}",2,0,12,1,5,0,2,0
20200828_01086_Wlfdng,6,1,1,6,"Cope, M {b2000-7-14}",4,0,16,3,0,0,0,0
20200828_01086_Wlfdng,6,2,1,1,"Gori, H {b1990-11-10}",2,0,24,0,0,0,1,0
20200828_01086_Wlfdng,6,2,1,2,"Gilham, K {b1989-3-12}",4,0,18,1,0,0,1,0
20200828_01086_Wlfdng,6,2,1,3,"Wickramasekara, S {b1982-7-21}",4,0,37,1,0,1,0,0
20200828_01086_Wlfdng,6,2,1,4,"Mendon, K {b1989-2-16}",4,0,40,1,0,0,3,0
20200828_01086_Wlfdng,6,2,1,5,Naveed Ahmed {b1985-3-6},4,0,32,1,0,0,2,0
20200828_01086_Wlfdng,6,2,1,6,"Ashokan, A {b0-0-0}",2,0,12,1,0,0,0,0
20200828_01087_OldTraf,6,2,1,1,Imad Wasim {b1988-12-18},4,0,31,2,0,0,0,0
20200828_01087_OldTraf,6,2,1,2,Shaheen Shah Afridi {b2000-4-6},2,0,10,0,0,0,0,0
20200828_01087_OldTraf,6,2,1,3,Mohammad Aamer {b1992-4-13},2,0,14,0,1,0,1,0
20200828_01087_OldTraf,6,2,1,4,Haris Rauf {b1993-11-7},3,0,32,0,0,0,1,0
20200828_01087_OldTraf,6,2,1,5,Shadab Khan {b1998-10-4},4,0,33,2,0,0,0,0
20200828_01087_OldTraf,6,2,1,6,Iftikhar Ahmed {b1990-9-3},1,0,7,1,0,0,0,0
20200829_01088_Wlfdng,6,1,1,1,"Nanda, A {b1985-12-29}",3,0,22,0,0,0,0,0
20200829_01088_Wlfdng,6,1,1,2,"Kushretha, S {b1984-12-29}",4,0,19,0,0,0,0,0
20200829_01088_Wlfdng,6,1,1,3,"Malav, P {b1985-9-28}",3,0,23,1,0,0,0,0
20200829_01088_Wlfdng,6,1,1,4,"Cope, M {b2000-7-14}",4,0,19,1,0,0,0,0
20200829_01088_Wlfdng,6,1,1,5,"Vijh, V {b1986-10-22}",3,0,24,2,5,0,0,0
20200829_01088_Wlfdng,6,1,1,6,"Cope, WJ {b1996-10-16}",1,0,8,0,0,0,1,0
20200829_01088_Wlfdng,6,2,1,1,"Gori, H {b1990-11-10}",4,0,17,0,0,0,2,0
20200829_01088_Wlfdng,6,2,1,2,"Gilham, K {b1989-3-12}",4,0,24,0,0,1,0,0
20200829_01088_Wlfdng,6,2,1,3,"Ashokan, A {b0-0-0}",1,0,13,1,5,0,2,0
20200829_01088_Wlfdng,6,2,1,4,"Mendon, K {b1989-2-16}",4,0,20,3,0,0,3,0
20200829_01088_Wlfdng,6,2,1,5,"Wickramasekara, S {b1982-7-21}",4,0,24,2,0,0,0,0
20200829_01088_Wlfdng,6,2,1,6,Naveed Ahmed {b1985-3-6},1,0,10,3,0,0,1,0
20200829_01089_Wlfdng,6,1,1,1,Murid Ekrami {b2000-12-31},4,0,25,1,0,0,1,0
20200829_01089_Wlfdng,6,1,1,2,Ashiqullah Said {b1993-10-6},4,0,22,2,0,0,1,0
20200829_01089_Wlfdng,6,1,1,3,Khalid Ahmadi {b1995-1-1},4,0,14,3,0,0,1,0
20200829_01089_Wlfdng,6,1,1,4,Saber Zakhil {b1997-3-15},4,0,33,1,0,0,2,0
20200829_01089_Wlfdng,6,1,1,5,"Mehta, NS {b1991-7-23}",4,0,31,1,0,1,0,0
20200829_01089_Wlfdng,6,2,1,1,"Cope, WJ {b1996-10-16}",4,0,22,2,0,0,1,0
20200829_01089_Wlfdng,6,2,1,2,"Kushretha, S {b1984-12-29}",4,0,27,1,0,0,0,0
20200829_01089_Wlfdng,6,2,1,3,"Malav, P {b1985-9-28}",3,0,30,1,0,0,0,0
20200829_01089_Wlfdng,6,2,1,4,"Dixit, M {b1992-7-21}",2,0,11,0,0,0,0,0
20200829_01089_Wlfdng,6,2,1,5,"Cope, M {b2000-7-14}",4,0,36,1,0,0,0,0
20200829_01089_Wlfdng,6,2,1,6,"Vijh, V {b1986-10-22}",3,0,35,2,0,0,1,0
20200829_01090_Wlfdng,6,1,1,1,Murid Ekrami {b2000-12-31},2,0,19,0,0,0,0,0
20200829_01090_Wlfdng,6,1,1,2,Ashiqullah Said {b1993-10-6},4,0,15,3,0,0,1,0
20200829_01090_Wlfdng,6,1,1,3,Khalid Ahmadi {b1995-1-1},4,0,29,1,0,0,1,0
20200829_01090_Wlfdng,6,1,1,4,Saber Zakhil {b1997-3-15},4,0,20,1,0,0,1,0
20200829_01090_Wlfdng,6,1,1,5,"Mehta, NS {b1991-7-23}",4,0,32,2,0,0,0,0
20200829_01090_Wlfdng,6,1,1,6,Muhammad Muneeb {b1997-6-11},1,0,17,0,0,0,0,0
20200829_01090_Wlfdng,6,1,1,7,Mamoon Latif {b1992-8-9},1,0,14,1,0,0,2,0
20200829_01090_Wlfdng,6,2,1,1,"Gori, H {b1990-11-10}",4,0,22,2,0,0,2,0
20200829_01090_Wlfdng,6,2,1,2,"Gilham, K {b1989-3-12}",4,0,16,1,0,0,0,0
20200829_01090_Wlfdng,6,2,1,3,"Wickramasekara, S {b1982-7-21}",4,0,39,0,0,0,1,0
20200829_01090_Wlfdng,6,2,1,4,"Mendon, K {b1989-2-16}",3,0,39,0,0,0,1,0
20200829_01090_Wlfdng,6,2,1,5,"Rengarajan, S {b1993-9-3}",2,0,21,1,0,0,1,0
20200829_01090_Wlfdng,6,2,1,6,"Ashokan, A {b0-0-0}",2,0,36,0,0,1,1,0
20200829_01090_Wlfdng,6,2,1,7,"Davizi, S {b1997-6-22}",1,0,20,1,0,0,0,0
20200830_01091_Wlfdng,6,1,1,1,Murid Ekrami {b2000-12-31},4,0,8,1,0,0,1,0
20200830_01091_Wlfdng,6,1,1,2,Ashiqullah Said {b1993-10-6},4,0,10,1,0,0,0,0
20200830_01091_Wlfdng,6,1,1,3,Khalid Ahmadi {b1995-1-1},4,0,17,0,0,0,1,0
20200830_01091_Wlfdng,6,1,1,4,Saber Zakhil {b1997-3-15},4,0,20,3,0,0,1,0
20200830_01091_Wlfdng,6,1,1,5,"Mehta, NS {b1991-7-23}",4,0,15,2,0,0,0,0
20200830_01091_Wlfdng,6,2,1,1,"Gori, H {b1990-11-10}",2,0,22,1,0,0,1,0
20200830_01091_Wlfdng,6,2,1,2,"Gilham, K {b1989-3-12}",4,0,28,1,0,0,1,0
20200830_01091_Wlfdng,6,2,1,3,"Mendon, K {b1989-2-16}",4,1,14,1,0,0,1,0
20200830_01091_Wlfdng,6,2,1,4,"Wickramasekara, S {b1982-7-21}",4,0,25,0,0,0,0,0
20200830_01091_Wlfdng,6,2,1,5,"Ashokan, A {b0-0-0}",3,0,36,0,0,0,1,0
20200830_01091_Wlfdng,6,2,1,6,"Rengarajan, S {b1993-9-3}",3,0,29,1,0,0,1,0
20200830_01092_Wlfdng,6,1,1,1,Murid Ekrami {b2000-12-31},2,0,14,0,0,0,0,0
20200830_01092_Wlfdng,6,1,1,2,Ashiqullah Said {b1993-10-6},4,0,16,1,0,0,2,0
20200830_01092_Wlfdng,6,1,1,3,Khalid Ahmadi {b1995-1-1},4,0,19,2,0,0,3,0
20200830_01092_Wlfdng,6,1,1,4,Saber Zakhil {b1997-3-15},4,0,22,0,0,0,0,0
20200830_01092_Wlfdng,6,1,1,5,"Mehta, NS {b1991-7-23}",4,0,39,0,0,0,1,0
20200830_01092_Wlfdng,6,1,1,6,Sazzad Hosen {b1990-6-20},2,0,22,0,0,0,0,0
20200830_01092_Wlfdng,6,2,1,1,"Cope, WJ {b1996-10-16}",4,0,18,4,0,0,0,0
20200830_01092_Wlfdng,6,2,1,2,"Kushretha, S {b1984-12-29}",4,0,48,0,0,0,0,0
20200830_01092_Wlfdng,6,2,1,3,"Dixit, M {b1992-7-21}",3,0,15,1,0,0,1,0
20200830_01092_Wlfdng,6,2,1,4,"Vats, S {b1991-2-5}",2,0,17,0,0,0,1,0
20200830_01092_Wlfdng,6,2,1,5,"Cope, M {b2000-7-14}",4,0,43,2,0,0,0,0
20200830_01092_Wlfdng,6,2,1,6,"Vijh, V {b1986-10-22}",3,0,42,1,0,0,2,0
20200830_01093_OldTraf,6,1,1,1,Imad Wasim {b1988-12-18},3,0,30,0,0,0,0,0
20200830_01093_OldTraf,6,1,1,2,Shaheen Shah Afridi {b2000-4-6},3,0,44,0,1,1,1,0
20200830_01093_OldTraf,6,1,1,3,Mohammad Aamer {b1992-4-13},2,0,25,0,0,0,0,0
20200830_01093_OldTraf,6,1,1,4,Shadab Khan {b1998-10-4},4,0,34,3,0,0,1,0
20200830_01093_OldTraf,6,1,1,5,Iftikhar Ahmed {b1990-9-3},3,0,31,0,0,0,0,0
20200830_01093_OldTraf,6,1,1,6,Haris Rauf {b1993-11-7},4,0,34,2,0,0,0,0
20200830_01093_OldTraf,6,2,1,1,"Mahmood, S {b1997-2-25}",4,0,38,0,0,0,1,0
20200830_01093_OldTraf,6,2,1,2,"Ali, MM {b1987-6-18}",1,0,10,0,0,0,0,0
20200830_01093_OldTraf,6,2,1,3,"Jordan, CJ {b1988-10-4}",4,0,41,1,0,0,1,0
20200830_01093_OldTraf,6,2,1,4,"Curran, TK {b1995-3-12}",4,0,46,1,0,2,0,0
20200830_01093_OldTraf,6,2,1,5,"Rashid, AU {b1988-2-17}",4,0,32,2,0,0,0,0
20200830_01093_OldTraf,6,2,1,6,"Gregory, L {b1992-5-24}",3,0,22,0,0,0,1,0
20200901_01094_OldTraf,6,1,1,1,Shaheen Shah Afridi {b2000-4-6},4,0,28,2,0,0,0,0
20200901_01094_OldTraf,6,1,1,2,Imad Wasim {b1988-12-18},4,0,35,1,0,0,0,0
20200901_01094_OldTraf,6,1,1,3,Haris Rauf {b1993-11-7},4,0,41,1,0,1,0,0
20200901_01094_OldTraf,6,1,1,4,Wahab Riaz {b1985-6-28},4,0,26,2,0,1,1,0
20200901_01094_OldTraf,6,1,1,5,Shadab Khan {b1998-10-4},4,0,48,0,0,0,1,0
20200901_01094_OldTraf,6,2,1,1,"Mahmood, S {b1997-2-25}",4,0,37,0,0,0,1,0
20200901_01094_OldTraf,6,2,1,2,"Ali, MM {b1987-6-18}",1,0,10,1,0,0,0,0
20200901_01094_OldTraf,6,2,1,3,"Jordan, CJ {b1988-10-4}",4,0,29,2,0,0,0,0
20200901_01094_OldTraf,6,2,1,4,"Curran, TK {b1995-3-12}",4,0,32,1,0,0,0,0
20200901_01094_OldTraf,6,2,1,5,"Gregory, L {b1992-5-24}",4,0,41,0,0,1,1,0
20200901_01094_OldTraf,6,2,1,6,"Rashid, AU {b1988-2-17}",3,0,40,0,0,0,2,0
20200904_01095_RoseBwl,6,1,1,1,"Archer, JC {b1995-4-1}",4,0,33,2,0,0,2,0
20200904_01095_RoseBwl,6,1,1,2,"Wood, MA {b1990-1-11}",4,0,31,1,0,0,2,0
20200904_01095_RoseBwl,6,1,1,3,"Jordan, CJ {b1988-10-4}",3,0,23,0,0,0,1,0
20200904_01095_RoseBwl,6,1,1,4,"Curran, TK {b1995-3-12}",4,0,33,0,0,0,1,0
20200904_01095_RoseBwl,6,1,1,5,"Rashid, AU {b1988-2-17}",4,0,29,2,0,0,0,0
20200904_01095_RoseBwl,6,1,1,6,"Ali, MM {b1987-6-18}",1,0,9,0,0,0,0,0
20200904_01095_RoseBwl,6,2,1,1,"Starc, MA {b1990-1-30}",3,0,30,0,0,0,1,0
20200904_01095_RoseBwl,6,2,1,2,"Agar, AC {b1993-10-14}",4,0,32,2,0,0,0,0
20200904_01095_RoseBwl,6,2,1,3,"Cummins, PJ {b1993-5-8}",3,0,24,1,0,0,0,0
20200904_01095_RoseBwl,6,2,1,4,"Richardson, KW {b1991-2-12}",3,0,13,2,0,0,0,0
20200904_01095_RoseBwl,6,2,1,5,"Zampa, A {b1992-3-31}",4,0,47,0,0,0,1,0
20200904_01095_RoseBwl,6,2,1,6,"Maxwell, GJ {b1988-10-14}",3,0,14,2,0,0,0,0
20200906_01096_RoseBwl,6,1,1,1,"Starc, MA {b1990-1-30}",4,0,25,1,0,0,2,0
20200906_01096_RoseBwl,6,1,1,2,"Cummins, PJ {b1993-5-8}",3,0,24,0,0,0,1,0
20200906_01096_RoseBwl,6,1,1,3,"Richardson, KW {b1991-2-12}",2,0,19,0,0,0,0,0
20200906_01096_RoseBwl,6,1,1,4,"Maxwell, GJ {b1988-10-14}",2,0,16,0,0,0,0,0
20200906_01096_RoseBwl,6,1,1,5,"Zampa, A {b1992-3-31}",3,0,42,1,5,0,0,0
20200906_01096_RoseBwl,6,1,1,6,"Agar, AC {b1993-10-14}",4,0,27,2,0,0,0,0
20200906_01096_RoseBwl,6,2,1,1,"Archer, JC {b1995-4-1}",4,0,32,1,0,0,3,0
20200906_01096_RoseBwl,6,2,1,2,"Wood, MA {b1990-1-11}",4,0,25,1,0,0,0,0
20200906_01096_RoseBwl,6,2,1,3,"Curran, TK {b1995-3-12}",3,0,25,0,0,0,0,0
