match_id,team,teams,venue,venue_country,venue_location,competition,match_status,series_no,comp_match_no,captain,wicketkeeper,umpire1,umpire2,umpire3,umpire4,player1_of_match_team,player1_of_match,player2_of_match_team,player2_of_match,player3_of_match_team,player3_of_match,player4_of_match_team,player4_of_match,toss_winner,season_start_year,season_end_year,start_date,end_date,inns_per_side,overs_per_inns,days_for_match,winner,result_type,winning_margin,follow_on,reduced_balls,amended_target,amended_balls,innings,wickets,declared,runs,wides,noballs,byes,legbyes,penalties,time,team_batted,rest_days
20200908_01097_RoseBwl,England,1,Southampton Rose Bowl,England,England,Other bilateral,ordinary,314,3,"Ali, MM {b1987-6-18}","Bairstow, JM {b1989-9-26}","Saggers, MJ","Wharf, AG",NA,NA,Australia,"Marsh, MR {b1991-10-20}",NA,NA,NA,NA,NA,NA,Australia,2020,2020,2020-09-08,2020-09-08,1,20,1,Australia,wickets,5,0,NA,NA,NA,1,6,0,145,2,1,0,2,0,98,1,0
20200908_01097_RoseBwl,Australia,2,Southampton Rose Bowl,England,England,Other bilateral,ordinary,314,3,"Finch, AJ {b1986-11-17}","Wade, MS {b1987-12-26}","Saggers, MJ","Wharf, AG",NA,NA,Australia,"Marsh, MR {b1991-10-20}",NA,NA,NA,NA,NA,NA,Australia,2020,2020,2020-09-08,2020-09-08,1,20,1,Australia,wickets,5,0,NA,NA,NA,1,5,0,146,3,0,0,0,0,95,1,0
20200923_01098_Sofia,Malta,1,Sofia,Bulgaria,Bulgaria,Other bilateral,ordinary,315,1,"Aquilina, SE {b1984-6-27}","Aquilina, SE {b1984-6-27}","Roy, S","Shah, N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malta,2020,2021,2020-09-23,2020-09-23,1,20,1,Malta,runs,57,0,NA,NA,NA,1,8,0,216,8,6,0,4,0,0,1,0
20200923_01098_Sofia,Bulgaria,2,Sofia,Bulgaria,Bulgaria,Other bilateral,ordinary,315,1,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","Roy, S","Shah, N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malta,2020,2021,2020-09-23,2020-09-23,1,20,1,Malta,runs,57,0,NA,NA,NA,1,8,0,159,16,5,6,5,0,0,1,0
20200923_01099_Sofia,Bulgaria,1,Sofia,Bulgaria,Bulgaria,Other bilateral,ordinary,315,2,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","Roy, S","Shah, N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,2020,2021,2020-09-23,2020-09-23,1,20,1,Malta,wickets,8,0,NA,NA,NA,1,6,0,184,10,1,1,2,0,0,1,0
20200923_01099_Sofia,Malta,2,Sofia,Bulgaria,Bulgaria,Other bilateral,ordinary,315,2,"Aquilina, SE {b1984-6-27}","Aquilina, SE {b1984-6-27}","Roy, S","Shah, N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria,2020,2021,2020-09-23,2020-09-23,1,20,1,Malta,wickets,8,0,NA,NA,NA,1,2,0,185,14,2,4,2,0,0,1,0
20200924_01100_Sofia,Bulgaria,1,Sofia,Bulgaria,Bulgaria,Other bilateral,ordinary,315,3,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","Dimitrov, I","Roy, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malta,2020,2021,2020-09-24,2020-09-24,1,20,1,draw,draw,0,0,NA,NA,NA,1,0,0,6,0,0,0,0,0,0,1,0
20200924_01100_Sofia,Malta,2,Sofia,Bulgaria,Bulgaria,Other bilateral,ordinary,315,3,"Aquilina, SE {b1984-6-27}","Aquilina, SE {b1984-6-27}","Dimitrov, I","Roy, S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malta,2020,2021,2020-09-24,2020-09-24,1,20,1,draw,draw,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
20201016_01101_MraVls,Bulgaria,1,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,1,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","Atif Naqvi, S","Begg, A",NA,NA,Bulgaria,Bakhtiar Tahiri {b1991-3-21},NA,NA,NA,NA,NA,NA,Bulgaria,2020,2021,2020-10-16,2020-10-16,1,20,1,Bulgaria,runs,33,0,NA,NA,NA,1,5,0,128,11,0,0,3,0,0,1,0
20201016_01101_MraVls,Romania,2,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,1,"Satheesan, R {b1982-3-11}",Abdul Shakoor {b1988-3-21},"Atif Naqvi, S","Begg, A",NA,NA,Bulgaria,Bakhtiar Tahiri {b1991-3-21},NA,NA,NA,NA,NA,NA,Bulgaria,2020,2021,2020-10-16,2020-10-16,1,20,1,Bulgaria,runs,33,0,NA,NA,NA,1,10,0,95,10,0,0,1,0,0,1,0
20201017_01102_MraVls,Romania,1,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,2,"Satheesan, R {b1982-3-11}","Nadigotla, S {b1989-1-12}","Manani, D",Taranjeet Singh,NA,NA,Romania,"Satheesan, R {b1982-3-11}",NA,NA,NA,NA,NA,NA,Romania,2020,2021,2020-10-17,2020-10-17,1,20,1,Romania,runs,52,0,90,NA,NA,1,2,0,148,10,2,0,0,0,0,1,0
20201017_01102_MraVls,Bulgaria,2,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,2,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","Manani, D",Taranjeet Singh,NA,NA,Romania,"Satheesan, R {b1982-3-11}",NA,NA,NA,NA,NA,NA,Romania,2020,2021,2020-10-17,2020-10-17,1,20,1,Romania,runs,52,0,90,NA,NA,1,6,0,96,14,3,0,1,0,0,1,0
20201017_01103_MraVls,Romania,1,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,3,"Satheesan, R {b1982-3-11}",Imran Haider {b1987-10-31},"Manani, D",Taranjeet Singh,NA,NA,Romania,"Satheesan, R {b1982-3-11}",NA,NA,NA,NA,NA,NA,Romania,2020,2021,2020-10-17,2020-10-17,1,20,1,Romania,runs,34,0,NA,NA,NA,1,6,0,209,18,2,3,0,0,0,1,0
20201017_01103_MraVls,Bulgaria,2,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,3,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","Manani, D",Taranjeet Singh,NA,NA,Romania,"Satheesan, R {b1982-3-11}",NA,NA,NA,NA,NA,NA,Romania,2020,2021,2020-10-17,2020-10-17,1,20,1,Romania,runs,34,0,NA,NA,NA,1,6,0,175,17,1,0,0,0,0,1,0
20201018_01104_MraVls,Bulgaria,1,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,4,"Mishra, P {b1979-1-9}","Dasan, K {b1979-1-9}","De Silva, IA","Manani, D",NA,NA,Romania,"Vashisht, S {b1989-1-11}",NA,NA,NA,NA,NA,NA,Bulgaria,2020,2021,2020-10-18,2020-10-18,1,20,1,Romania,wickets,6,0,NA,NA,NA,1,10,0,60,5,0,0,3,0,0,1,0
20201018_01104_MraVls,Romania,2,Moara Vlasiei,Romania,Romania,Other bilateral,ordinary,316,4,"Satheesan, R {b1982-3-11}","Nadigotla, S {b1989-1-12}","De Silva, IA","Manani, D",NA,NA,Romania,"Vashisht, S {b1989-1-11}",NA,NA,NA,NA,NA,NA,Bulgaria,2020,2021,2020-10-18,2020-10-18,1,20,1,Romania,wickets,6,0,NA,NA,NA,1,4,0,61,5,0,1,0,0,0,1,0
20201107_01105_RawlpCS,Zimbabwe,1,Rawalpindi (Cricket Stadium),Pakistan,Pakistan,Other bilateral,ordinary,317,1,"Chibhabha, CJ {b1986-9-6}","Taylor, BRM {b1986-2-6}",Aleem Dar,Asif Yaqoob,NA,NA,Pakistan,Babar Azam {b1994-10-15},NA,NA,NA,NA,NA,NA,Zimbabwe,2020,2021,2020-11-07,2020-11-07,1,20,1,Pakistan,wickets,6,0,NA,NA,NA,1,6,0,156,2,0,1,2,0,0,1,0
20201107_01105_RawlpCS,Pakistan,2,Rawalpindi (Cricket Stadium),Pakistan,Pakistan,Other bilateral,ordinary,317,1,Babar Azam {b1994-10-15},Mohammad Rizwan {b1992-6-1},Aleem Dar,Asif Yaqoob,NA,NA,Pakistan,Babar Azam {b1994-10-15},NA,NA,NA,NA,NA,NA,Zimbabwe,2020,2021,2020-11-07,2020-11-07,1,20,1,Pakistan,wickets,6,0,NA,NA,NA,1,4,0,157,2,1,0,5,0,0,1,0
20201108_01106_RawlpCS,Zimbabwe,1,Rawalpindi (Cricket Stadium),Pakistan,Pakistan,Other bilateral,ordinary,317,2,"Chibhabha, CJ {b1986-9-6}","Taylor, BRM {b1986-2-6}",Ahsan Raza,Rashid Riaz,NA,NA,Pakistan,Haider Ali {b0-0-0},NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-11-08,2020-11-08,1,20,1,Pakistan,wickets,8,0,NA,NA,NA,1,7,0,134,3,0,0,1,0,99,1,0
20201108_01106_RawlpCS,Pakistan,2,Rawalpindi (Cricket Stadium),Pakistan,Pakistan,Other bilateral,ordinary,317,2,Babar Azam {b1994-10-15},Mohammad Rizwan {b1992-6-1},Ahsan Raza,Rashid Riaz,NA,NA,Pakistan,Haider Ali {b0-0-0},NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-11-08,2020-11-08,1,20,1,Pakistan,wickets,8,0,NA,NA,NA,1,2,0,137,3,0,0,1,0,63,1,0
20201110_01107_RawlpCS,Zimbabwe,1,Rawalpindi (Cricket Stadium),Pakistan,Pakistan,Other bilateral,ordinary,317,3,"Chibhabha, CJ {b1986-9-6}","Taylor, BRM {b1986-2-6}",Ahsan Raza,Aleem Dar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zimbabwe,2020,2021,2020-11-10,2020-11-10,1,20,1,Pakistan,wickets,8,0,NA,NA,NA,1,9,0,129,11,0,4,2,0,87,1,0
20201110_01107_RawlpCS,Pakistan,2,Rawalpindi (Cricket Stadium),Pakistan,Pakistan,Other bilateral,ordinary,317,3,Babar Azam {b1994-10-15},Mohammad Rizwan {b1992-6-1},Ahsan Raza,Aleem Dar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zimbabwe,2020,2021,2020-11-10,2020-11-10,1,20,1,Pakistan,wickets,8,0,NA,NA,NA,1,2,0,130,5,0,0,0,0,59,1,0
20201127_01108_Aucklnd,West Indies,1,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,318,1,"Pollard, KA {b1987-5-12}","Pooran, N {b1995-10-2}","Brown, CM","Knights, WR",NA,NA,New Zealand,"Ferguson, LH {b1991-6-13}",NA,NA,NA,NA,NA,NA,New Zealand,2020,2021,2020-11-27,2020-11-27,1,20,1,New Zealand,wickets,5,0,96,176,96,1,7,0,180,16,4,0,6,0,100,1,0
20201127_01108_Aucklnd,New Zealand,2,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,318,1,"Southee, TG {b1988-12-11}","Seifert, TL {b1994-12-14}","Brown, CM","Knights, WR",NA,NA,New Zealand,"Ferguson, LH {b1991-6-13}",NA,NA,NA,NA,NA,NA,New Zealand,2020,2021,2020-11-27,2020-11-27,1,20,1,New Zealand,wickets,5,0,96,176,96,1,5,0,179,3,6,4,2,0,91,1,0
20201127_01109_CapeTn,South Africa,1,Cape Town,South Africa,South Africa,Other bilateral,ordinary,319,1,"de Kock, Q {b1992-12-17}","de Kock, Q {b1992-12-17}","Holdstock, AT","Paleker, A",NA,NA,England,"Bairstow, JM {b1989-9-26}",NA,NA,NA,NA,NA,NA,England,2020,2021,2020-11-27,2020-11-27,1,20,1,England,wickets,5,0,NA,NA,NA,1,6,0,179,9,0,0,1,0,103,1,0
20201127_01109_CapeTn,England,2,Cape Town,South Africa,South Africa,Other bilateral,ordinary,319,1,"Morgan, EJG {b1986-9-10}","Buttler, JC {b1990-9-8}","Holdstock, AT","Paleker, A",NA,NA,England,"Bairstow, JM {b1989-9-26}",NA,NA,NA,NA,NA,NA,England,2020,2021,2020-11-27,2020-11-27,1,20,1,England,wickets,5,0,NA,NA,NA,1,5,0,183,12,0,0,3,0,105,1,0
20201129_01110_MtManB,New Zealand,1,Mount Maunganui (Bay Oval),New Zealand,New Zealand,Other bilateral,ordinary,318,2,"Southee, TG {b1988-12-11}","Seifert, TL {b1994-12-14}","Brown, CM","Haig, SB",NA,NA,New Zealand,"Phillips, GD {b1996-12-6}",NA,NA,NA,NA,NA,NA,West Indies,2020,2021,2020-11-29,2020-11-29,1,20,1,New Zealand,runs,72,0,NA,NA,NA,1,3,0,238,5,4,0,4,0,118,1,0
20201129_01110_MtManB,West Indies,2,Mount Maunganui (Bay Oval),New Zealand,New Zealand,Other bilateral,ordinary,318,2,"Pollard, KA {b1987-5-12}","Pooran, N {b1995-10-2}","Brown, CM","Haig, SB",NA,NA,New Zealand,"Phillips, GD {b1996-12-6}",NA,NA,NA,NA,NA,NA,West Indies,2020,2021,2020-11-29,2020-11-29,1,20,1,New Zealand,runs,72,0,NA,NA,NA,1,9,0,166,14,0,0,1,0,107,1,0
20201129_01111_Paarl,South Africa,1,Paarl,South Africa,South Africa,Other bilateral,ordinary,319,2,"de Kock, Q {b1992-12-17}","de Kock, Q {b1992-12-17}","George, S","Holdstock, AT",NA,NA,England,"Malan, DJ {b1987-9-3}",NA,NA,NA,NA,NA,NA,England,2020,2021,2020-11-29,2020-11-29,1,20,1,England,wickets,4,0,NA,NA,NA,1,6,0,146,9,0,1,0,0,100,1,0
20201129_01111_Paarl,England,2,Paarl,South Africa,South Africa,Other bilateral,ordinary,319,2,"Morgan, EJG {b1986-9-10}","Buttler, JC {b1990-9-8}","George, S","Holdstock, AT",NA,NA,England,"Malan, DJ {b1987-9-3}",NA,NA,NA,NA,NA,NA,England,2020,2021,2020-11-29,2020-11-29,1,20,1,England,wickets,4,0,NA,NA,NA,1,6,0,147,3,0,0,4,0,101,1,0
20201130_01112_MtManB,West Indies,1,Mount Maunganui (Bay Oval),New Zealand,New Zealand,Other bilateral,ordinary,318,3,"Pollard, KA {b1987-5-12}","Pooran, N {b1995-10-2}","Haig, SB","Knights, WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Zealand,2020,2021,2020-11-30,2020-11-30,1,20,1,draw,draw,0,0,NA,NA,NA,1,1,0,25,5,0,0,0,0,12,1,0
20201130_01112_MtManB,New Zealand,2,Mount Maunganui (Bay Oval),New Zealand,New Zealand,Other bilateral,ordinary,318,3,"Santner, MJ {b1992-2-5}","Seifert, TL {b1994-12-14}","Haig, SB","Knights, WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Zealand,2020,2021,2020-11-30,2020-11-30,1,20,1,draw,draw,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
20201201_01113_CapeTn,South Africa,1,Cape Town,South Africa,South Africa,Other bilateral,ordinary,319,3,"de Kock, Q {b1992-12-17}","de Kock, Q {b1992-12-17}","Jele, BP","Paleker, A",NA,NA,England,"Malan, DJ {b1987-9-3}",NA,NA,NA,NA,NA,NA,South Africa,2020,2021,2020-12-01,2020-12-01,1,20,1,England,wickets,9,0,NA,NA,NA,1,3,0,191,2,1,0,0,0,97,1,0
20201201_01113_CapeTn,England,2,Cape Town,South Africa,South Africa,Other bilateral,ordinary,319,3,"Morgan, EJG {b1986-9-10}","Buttler, JC {b1990-9-8}","Jele, BP","Paleker, A",NA,NA,England,"Malan, DJ {b1987-9-3}",NA,NA,NA,NA,NA,NA,South Africa,2020,2021,2020-12-01,2020-12-01,1,20,1,England,wickets,9,0,NA,NA,NA,1,1,0,192,5,1,4,0,0,87,1,0
20201204_01114_Cnberra,India,1,Canberra (Manuka),Australia,Australia,Other bilateral,ordinary,320,1,"Kohli, V {b1988-11-5}","Samson, SV {b1994-11-11}","Craig, SAJ","Tucker, RJ",NA,NA,India,"Chahal, YS {b1990-7-23}",NA,NA,NA,NA,NA,NA,Australia,2020,2021,2020-12-04,2020-12-04,1,20,1,India,runs,11,0,NA,NA,NA,1,7,0,161,5,1,0,2,0,108,1,0
20201204_01114_Cnberra,Australia,2,Canberra (Manuka),Australia,Australia,Other bilateral,ordinary,320,1,"Finch, AJ {b1986-11-17}","Wade, MS {b1987-12-26}","Craig, SAJ","Tucker, RJ",NA,NA,India,"Chahal, YS {b1990-7-23}",NA,NA,NA,NA,NA,NA,Australia,2020,2021,2020-12-04,2020-12-04,1,20,1,India,runs,11,0,NA,NA,NA,1,7,0,150,1,0,0,4,0,101,1,0
20201206_01115_Sydney,Australia,1,Sydney (SCG),Australia,Australia,Other bilateral,ordinary,320,2,"Wade, MS {b1987-12-26}","Wade, MS {b1987-12-26}","Nogajski, SJ","Wilson, P",NA,NA,India,"Pandya, HH {b1993-10-11}",NA,NA,NA,NA,NA,NA,India,2020,2021,2020-12-06,2020-12-06,1,20,1,India,wickets,6,0,NA,NA,NA,1,5,0,194,8,0,0,1,0,99,1,0
20201206_01115_Sydney,India,2,Sydney (SCG),Australia,Australia,Other bilateral,ordinary,320,2,"Kohli, V {b1988-11-5}","Rahul, KL {b1992-4-18}","Nogajski, SJ","Wilson, P",NA,NA,India,"Pandya, HH {b1993-10-11}",NA,NA,NA,NA,NA,NA,India,2020,2021,2020-12-06,2020-12-06,1,20,1,India,wickets,6,0,NA,NA,NA,1,4,0,195,2,1,0,1,0,98,1,0
20201208_01116_Sydney,Australia,1,Sydney (SCG),Australia,Australia,Other bilateral,ordinary,320,3,"Finch, AJ {b1986-11-17}","Wade, MS {b1987-12-26}","Abood, GA","Tucker, RJ",NA,NA,Australia,"Swepson, MJ {b1993-10-4}",NA,NA,NA,NA,NA,NA,India,2020,2021,2020-12-08,2020-12-08,1,20,1,Australia,runs,12,0,NA,NA,NA,1,5,0,186,10,1,0,1,0,110,1,0
20201208_01116_Sydney,India,2,Sydney (SCG),Australia,Australia,Other bilateral,ordinary,320,3,"Kohli, V {b1988-11-5}","Rahul, KL {b1992-4-18}","Abood, GA","Tucker, RJ",NA,NA,Australia,"Swepson, MJ {b1993-10-4}",NA,NA,NA,NA,NA,NA,India,2020,2021,2020-12-08,2020-12-08,1,20,1,Australia,runs,12,0,NA,NA,NA,1,7,0,174,6,0,1,0,0,96,1,0
20201218_01117_Aucklnd,Pakistan,1,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,321,1,Shadab Khan {b1998-10-4},Mohammad Rizwan {b1992-6-1},"Haig, SB","Knights, WR",NA,NA,New Zealand,"Duffy, JA {b1994-8-2}",NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-12-18,2020-12-18,1,20,1,New Zealand,wickets,5,0,NA,NA,NA,1,9,0,153,3,0,2,1,0,98,1,0
20201218_01117_Aucklnd,New Zealand,2,Auckland,New Zealand,New Zealand,Other bilateral,ordinary,321,1,"Santner, MJ {b1992-2-5}","Seifert, TL {b1994-12-14}","Haig, SB","Knights, WR",NA,NA,New Zealand,"Duffy, JA {b1994-8-2}",NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-12-18,2020-12-18,1,20,1,New Zealand,wickets,5,0,NA,NA,NA,1,5,0,156,3,0,0,1,0,95,1,0
20201220_01118_Hamiltn,Pakistan,1,Hamilton,New Zealand,New Zealand,Other bilateral,ordinary,321,2,Shadab Khan {b1998-10-4},Mohammad Rizwan {b1992-6-1},"Brown, CM","Haig, SB",NA,NA,New Zealand,"Southee, TG {b1988-12-11}",NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-12-20,2020-12-20,1,20,1,New Zealand,wickets,9,0,NA,NA,NA,1,6,0,163,0,0,0,2,0,97,1,0
20201220_01118_Hamiltn,New Zealand,2,Hamilton,New Zealand,New Zealand,Other bilateral,ordinary,321,2,"Williamson, KS {b1990-8-8}","Seifert, TL {b1994-12-14}","Brown, CM","Haig, SB",NA,NA,New Zealand,"Southee, TG {b1988-12-11}",NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-12-20,2020-12-20,1,20,1,New Zealand,wickets,9,0,NA,NA,NA,1,1,0,164,2,0,0,0,0,79,1,0
20201222_01119_Napier,New Zealand,1,Napier,New Zealand,New Zealand,Other bilateral,ordinary,321,3,"Williamson, KS {b1990-8-8}","Seifert, TL {b1994-12-14}","Brown, CM","Knights, WR",NA,NA,Pakistan,Mohammad Rizwan {b1992-6-1},NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-12-22,2020-12-22,1,20,1,Pakistan,wickets,4,0,NA,NA,NA,1,7,0,173,0,1,0,1,0,111,1,0
20201222_01119_Napier,Pakistan,2,Napier,New Zealand,New Zealand,Other bilateral,ordinary,321,3,Shadab Khan {b1998-10-4},Mohammad Rizwan {b1992-6-1},"Brown, CM","Knights, WR",NA,NA,Pakistan,Mohammad Rizwan {b1992-6-1},NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2020-12-22,2020-12-22,1,20,1,Pakistan,wickets,4,0,NA,NA,NA,1,6,0,177,3,0,0,4,0,107,1,0
20210211_01120_LahoreG,Pakistan,1,Lahore (Gaddafi),Pakistan,Pakistan,Other bilateral,ordinary,322,1,Babar Azam {b1994-10-15},Mohammad Rizwan {b1992-6-1},Ahsan Raza,Aleem Dar,NA,NA,Pakistan,Mohammad Rizwan {b1992-6-1},NA,NA,NA,NA,NA,NA,South Africa,2020,2021,2021-02-11,2021-02-11,1,20,1,Pakistan,runs,3,0,NA,NA,NA,1,6,0,169,2,0,1,3,0,101,1,0
20210211_01120_LahoreG,South Africa,2,Lahore (Gaddafi),Pakistan,Pakistan,Other bilateral,ordinary,322,1,"Klaasen, H {b1991-7-30}","Klaasen, H {b1991-7-30}",Ahsan Raza,Aleem Dar,NA,NA,Pakistan,Mohammad Rizwan {b1992-6-1},NA,NA,NA,NA,NA,NA,South Africa,2020,2021,2021-02-11,2021-02-11,1,20,1,Pakistan,runs,3,0,NA,NA,NA,1,6,0,166,2,0,0,0,0,112,1,0
20210213_01121_LahoreG,Pakistan,1,Lahore (Gaddafi),Pakistan,Pakistan,Other bilateral,ordinary,322,2,Babar Azam {b1994-10-15},Mohammad Rizwan {b1992-6-1},Asif Yaqoob,Shozab Raza,NA,NA,South Africa,"Pretorius, D {b1989-3-29}",NA,NA,NA,NA,NA,NA,South Africa,2020,2021,2021-02-13,2021-02-13,1,20,1,South Africa,wickets,6,0,NA,NA,NA,1,7,0,144,3,0,0,3,0,0,1,0
20210213_01121_LahoreG,South Africa,2,Lahore (Gaddafi),Pakistan,Pakistan,Other bilateral,ordinary,322,2,"Klaasen, H {b1991-7-30}","Klaasen, H {b1991-7-30}",Asif Yaqoob,Shozab Raza,NA,NA,South Africa,"Pretorius, D {b1989-3-29}",NA,NA,NA,NA,NA,NA,South Africa,2020,2021,2021-02-13,2021-02-13,1,20,1,South Africa,wickets,6,0,NA,NA,NA,1,4,0,145,6,2,0,0,0,0,1,0
20210214_01122_LahoreG,South Africa,1,Lahore (Gaddafi),Pakistan,Pakistan,Other bilateral,ordinary,322,3,"Klaasen, H {b1991-7-30}","Klaasen, H {b1991-7-30}",Aleem Dar,Rashid Riaz,NA,NA,Pakistan,Mohammad Nawaz {b1994-3-21},NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2021-02-14,2021-02-14,1,20,1,Pakistan,wickets,4,0,NA,NA,NA,1,8,0,164,2,0,0,4,0,0,1,0
20210214_01122_LahoreG,Pakistan,2,Lahore (Gaddafi),Pakistan,Pakistan,Other bilateral,ordinary,322,3,Babar Azam {b1994-10-15},Mohammad Rizwan {b1992-6-1},Aleem Dar,Rashid Riaz,NA,NA,Pakistan,Mohammad Nawaz {b1994-3-21},NA,NA,NA,NA,NA,NA,Pakistan,2020,2021,2021-02-14,2021-02-14,1,20,1,Pakistan,wickets,4,0,NA,NA,NA,1,6,0,169,6,1,1,0,0,0,1,0
20210222_01123_ChchHO,New Zealand,1,Christchurch (Hagley Oval),New Zealand,New Zealand,Other bilateral,ordinary,323,1,"Williamson, KS {b1990-8-8}","Seifert, TL {b1994-12-14}","Brown, CM","Gaffaney, CB",NA,NA,New Zealand,"Conway, DP {b1991-7-8}",NA,NA,NA,NA,NA,NA,Australia,2020,2021,2021-02-22,2021-02-22,1,20,1,New Zealand,runs,53,0,NA,NA,NA,1,5,0,184,4,0,2,3,0,0,1,0
20210222_01123_ChchHO,Australia,2,Christchurch (Hagley Oval),New Zealand,New Zealand,Other bilateral,ordinary,323,1,"Finch, AJ {b1986-11-17}","Wade, MS {b1987-12-26}","Brown, CM","Gaffaney, CB",NA,NA,New Zealand,"Conway, DP {b1991-7-8}",NA,NA,NA,NA,NA,NA,Australia,2020,2021,2021-02-22,2021-02-22,1,20,1,New Zealand,runs,53,0,NA,NA,NA,1,10,0,131,7,1,0,1,0,0,1,0
20210225_01124_Dndn(U),New Zealand,1,Dunedin (University),New Zealand,New Zealand,Other bilateral,ordinary,323,2,"Williamson, KS {b1990-8-8}","Seifert, TL {b1994-12-14}","Gaffaney, CB","Haig, SB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Australia,2020,2021,2021-02-25,2021-02-25,1,20,1,New Zealand,runs,4,0,NA,NA,NA,1,7,0,219,4,0,0,1,0,0,1,0
20210225_01124_Dndn(U),Australia,2,Dunedin (University),New Zealand,New Zealand,Other bilateral,ordinary,323,2,"Finch, AJ {b1986-11-17}","Wade, MS {b1987-12-26}","Gaffaney, CB","Haig, SB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Australia,2020,2021,2021-02-25,2021-02-25,1,20,1,New Zealand,runs,4,0,NA,NA,NA,1,8,0,215,7,1,0,0,0,0,1,0
20210303_01125_WelltnS,Australia,1,Wellington (WT Stadium),New Zealand,New Zealand,Other bilateral,ordinary,323,3,"Finch, AJ {b1986-11-17}","Wade, MS {b1987-12-26}","Gaffaney, CB","Knights, WR",NA,NA,Australia,"Agar, AC {b1993-10-14}",NA,NA,NA,NA,NA,NA,New Zealand,2020,2021,2021-03-03,2021-03-03,1,20,1,Australia,runs,64,0,NA,NA,NA,1,4,0,208,2,2,1,1,0,90,1,0
20210303_01125_WelltnS,New Zealand,2,Wellington (WT Stadium),New Zealand,New Zealand,Other bilateral,ordinary,323,3,"Williamson, KS {b1990-8-8}","Seifert, TL {b1994-12-14}","Gaffaney, CB","Knights, WR",NA,NA,Australia,"Agar, AC {b1993-10-14}",NA,NA,NA,NA,NA,NA,New Zealand,2020,2021,2021-03-03,2021-03-03,1,20,1,Australia,runs,64,0,NA,NA,NA,1,10,0,144,1,0,0,1,0,0,1,0
20210303_01126_Cldge,Sri Lanka,1,Coolidge,West Indies,West Indies,Other bilateral,ordinary,324,1,"Mathews, AD {b1987-6-2}","Dickwella, DPDN {b1993-6-23}","Brathwaite, GO","Duguid, N",NA,NA,West Indies,"Pollard, KA {b1987-5-12}",NA,NA,NA,NA,NA,NA,West Indies,2020,2021,2021-03-03,2021-03-03,1,20,1,West Indies,wickets,4,0,NA,NA,NA,1,9,0,131,3,0,0,2,0,0,1,0
20210303_01126_Cldge,West Indies,2,Coolidge,West Indies,West Indies,Other bilateral,ordinary,324,1,"Pollard, KA {b1987-5-12}","Pooran, N {b1995-10-2}","Brathwaite, GO","Duguid, N",NA,NA,West Indies,"Pollard, KA {b1987-5-12}",NA,NA,NA,NA,NA,NA,West Indies,2020,2021,2021-03-03,2021-03-03,1,20,1,West Indies,wickets,4,0,NA,NA,NA,1,6,0,134,4,1,0,4,0,0,1,0
