Count;Season;gameId;Result;X;Y
1237;nhl06.json;253;win;14.0;26.0
1238;nhl06.json;254;win;16.0;13.0
1239;nhl06.json;255;win;8.0;22.0
1240;nhl06.json;256;win;19.0;21.0
1249;nhl06.json;265;win;21.0;21.0
1253;nhl06.json;269;win;19.0;13.0
1254;nhl06.json;270;win;16.0;23.0
1257;nhl06.json;273;win;21.0;15.0
1258;nhl06.json;274;win;18.0;25.0
1261;nhl06.json;277;win;31.0;18.0
1262;nhl06.json;278;win;17.0;13.0
1266;nhl06.json;282;win;18.0;21.0
1267;nhl06.json;283;win;24.0;11.0
1268;nhl06.json;284;win;23.0;27.0
1270;nhl06.json;286;win;15.0;33.0
1273;nhl06.json;289;win;28.0;12.0
1275;nhl06.json;291;win;16.0;12.0
1276;nhl06.json;292;win;25.0;26.0
1277;nhl06.json;293;win;19.0;16.0
1278;nhl06.json;294;win;21.0;21.0
1279;nhl06.json;295;win;31.0;12.0
1282;nhl06.json;298;win;26.0;20.0
1284;nhl06.json;300;win;17.0;25.0
1285;nhl06.json;301;win;33.0;21.0
1286;nhl06.json;302;win;26.0;21.0
1287;nhl06.json;303;win;23.0;20.0
1288;nhl06.json;304;win;23.0;27.0
1289;nhl06.json;305;win;33.0;30.0
1291;nhl06.json;307;win;21.0;27.0
1292;nhl06.json;308;win;25.0;25.0
1295;nhl06.json;311;win;20.0;16.0
1297;nhl06.json;313;win;28.0;28.0
1298;nhl06.json;314;win;12.0;25.0
1301;nhl06.json;317;win;35.0;28.0
1302;nhl06.json;318;win;30.0;18.0
1304;nhl06.json;320;win;28.0;23.0
1306;nhl06.json;322;win;23.0;23.0
1309;nhl06.json;325;win;25.0;14.0
1310;nhl06.json;326;win;25.0;16.0
1311;nhl06.json;327;win;30.0;18.0
1313;nhl06.json;329;win;13.0;12.0
1316;nhl06.json;332;win;36.0;25.0
1319;nhl06.json;335;win;25.0;22.0
1320;nhl06.json;336;win;30.0;28.0
1322;nhl06.json;338;win;12.0;27.0
1323;nhl06.json;339;win;22.0;23.0
1324;nhl06.json;340;win;32.0;25.0
1325;nhl06.json;341;win;30.0;20.0
1327;nhl06.json;343;win;18.0;22.0
1328;nhl06.json;344;win;25.0;23.0
1330;nhl06.json;346;win;38.0;22.0
1331;nhl06.json;347;win;28.0;32.0
1334;nhl06.json;350;win;24.0;27.0
1337;nhl06.json;353;win;22.0;24.0
1338;nhl06.json;354;win;23.0;14.0
1343;nhl06.json;359;win;16.0;32.0
1350;nhl06.json;366;win;16.0;22.0
1351;nhl06.json;367;win;24.0;32.0
1353;nhl06.json;369;win;25.0;21.0
1354;nhl06.json;370;win;34.0;30.0
1355;nhl06.json;371;win;29.0;31.0
1356;nhl06.json;372;win;18.0;17.0
1357;nhl06.json;373;win;26.0;26.0
1358;nhl06.json;374;win;24.0;14.0
1366;nhl06.json;382;win;26.0;42.0
1368;nhl06.json;384;win;25.0;26.0
1370;nhl06.json;386;win;27.0;28.0
1373;nhl06.json;389;win;31.0;26.0
1376;nhl06.json;392;win;18.0;37.0
1378;nhl06.json;394;win;34.0;40.0
1380;nhl06.json;396;win;26.0;33.0
1389;nhl06.json;405;win;28.0;31.0
1390;nhl06.json;406;win;30.0;33.0
1391;nhl06.json;407;win;36.0;20.0
1392;nhl06.json;408;win;46.0;37.0
1394;nhl06.json;410;win;28.0;31.0
1399;nhl06.json;415;win;28.0;40.0
1402;nhl06.json;418;win;23.0;44.0
1403;nhl06.json;419;win;32.0;20.0
1407;nhl06.json;423;win;29.0;29.0
1410;nhl06.json;426;win;36.0;31.0
1417;nhl06.json;433;win;40.0;39.0
1420;nhl06.json;436;win;24.0;28.0
1421;nhl06.json;437;win;20.0;31.0
1422;nhl06.json;438;win;25.0;34.0
1423;nhl06.json;439;win;34.0;26.0
1425;nhl06.json;441;win;28.0;34.0
1426;nhl06.json;442;win;42.0;23.0
1427;nhl06.json;443;win;31.0;34.0
1432;nhl06.json;448;win;39.0;34.0
1433;nhl06.json;449;win;37.0;30.0
1434;nhl06.json;450;win;29.0;23.0
1436;nhl06.json;452;win;31.0;30.0
1439;nhl06.json;455;win;31.0;20.0
1440;nhl06.json;456;win;30.0;18.0
1442;nhl06.json;458;win;30.0;36.0
1444;nhl06.json;460;win;41.0;33.0
1445;nhl06.json;461;win;39.0;30.0
1446;nhl06.json;462;win;34.0;34.0
