match_id,team,teams,venue,venue_country,venue_location,competition,match_status,series_no,comp_match_no,captain,wicketkeeper,umpire1,umpire2,umpire3,umpire4,player1_of_match_team,player1_of_match,player2_of_match_team,player2_of_match,player3_of_match_team,player3_of_match,player4_of_match_team,player4_of_match,toss_winner,season_start_year,season_end_year,start_date,end_date,inns_per_side,overs_per_inns,days_for_match,winner,result_type,winning_margin,follow_on,reduced_balls,amended_target,amended_balls,innings,wickets,declared,runs,wides,noballs,byes,legbyes,penalties,time,team_batted,rest_days
20200825_01162_PortSp,Guyana Amazon Warriors,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,12,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Butler, DK","Wilson, JS",NA,NA,Jamaica Tallawahs,Mujeeb Zadran {b2001-3-28},NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-08-25,2020-08-25,1,20,1,Jamaica Tallawahs,wickets,5,0,NA,NA,NA,1,9,0,108,12,0,0,3,0,102,1,0
20200825_01162_PortSp,Jamaica Tallawahs,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,12,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Butler, DK","Wilson, JS",NA,NA,Jamaica Tallawahs,Mujeeb Zadran {b2001-3-28},NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-08-25,2020-08-25,1,20,1,Jamaica Tallawahs,wickets,5,0,NA,NA,NA,1,5,0,113,3,0,0,2,0,85,1,0
20200826_01163_PortSp,St Lucia Kings,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,13,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Brathwaite, GO","Duguid, N",NA,NA,Trinbago Knight Riders,"Bravo, DJ {b1983-10-7}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-08-26,2020-08-26,1,20,1,Trinbago Knight Riders,wickets,6,0,103,72,54,1,6,0,111,5,0,0,2,0,83,1,0
20200826_01163_PortSp,Trinbago Knight Riders,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,13,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Brathwaite, GO","Duguid, N",NA,NA,Trinbago Knight Riders,"Bravo, DJ {b1983-10-7}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-08-26,2020-08-26,1,20,1,Trinbago Knight Riders,wickets,6,0,103,72,54,1,4,0,72,7,1,0,0,0,48,1,0
20200826_01164_PortSp,Barbados Royals,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,14,"Holder, JO {b1991-11-5}","Hope, SD {b1993-11-10}","Butler, DK","Reifer, LS",NA,NA,Barbados Royals,"Mayers, KR {b1992-9-8}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-08-26,2020-08-26,1,20,1,Barbados Royals,runs,36,0,NA,NA,NA,1,7,0,148,8,0,0,3,0,99,1,0
20200826_01164_PortSp,Jamaica Tallawahs,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,14,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Butler, DK","Reifer, LS",NA,NA,Barbados Royals,"Mayers, KR {b1992-9-8}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-08-26,2020-08-26,1,20,1,Barbados Royals,runs,36,0,NA,NA,NA,1,9,0,112,6,0,0,3,0,92,1,0
20200827_01165_PortSp,St Kitts and Nevis,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,15,"Emrit, RR {b1981-3-8}","Ramdin, D {b1985-3-13}","Bassarath, Z","Duguid, N",NA,NA,St Lucia Kings,Mohammad Nabi {b1985-3-7},NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-08-27,2020-08-27,1,20,1,St Lucia Kings,wickets,6,0,NA,NA,NA,1,9,0,110,6,0,2,1,0,96,1,0
20200827_01165_PortSp,St Lucia Kings,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,15,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Bassarath, Z","Duguid, N",NA,NA,St Lucia Kings,Mohammad Nabi {b1985-3-7},NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-08-27,2020-08-27,1,20,1,St Lucia Kings,wickets,6,0,NA,NA,NA,1,4,0,111,1,0,0,0,0,67,1,0
20200827_01166_PortSp,Guyana Amazon Warriors,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,16,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Reifer, LS","Wilson, JS",NA,NA,Trinbago Knight Riders,"Pierre, KA {b1991-9-22}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-08-27,2020-08-27,1,20,1,Trinbago Knight Riders,wickets,7,0,NA,NA,NA,1,7,0,112,3,0,0,2,0,0,1,0
20200827_01166_PortSp,Trinbago Knight Riders,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,16,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Reifer, LS","Wilson, JS",NA,NA,Trinbago Knight Riders,"Pierre, KA {b1991-9-22}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-08-27,2020-08-27,1,20,1,Trinbago Knight Riders,wickets,7,0,NA,NA,NA,1,3,0,115,2,0,0,2,0,67,1,0
20200829_01167_PortSp,Barbados Royals,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,17,"Holder, JO {b1991-11-5}","Hope, SD {b1993-11-10}","Bassarath, Z","Brathwaite, GO",NA,NA,Trinbago Knight Riders,"Pollard, KA {b1987-5-12}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-08-29,2020-08-29,1,20,1,Trinbago Knight Riders,wickets,2,0,NA,NA,NA,1,7,0,148,5,0,0,0,0,92,1,0
20200829_01167_PortSp,Trinbago Knight Riders,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,17,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Bassarath, Z","Brathwaite, GO",NA,NA,Trinbago Knight Riders,"Pollard, KA {b1987-5-12}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-08-29,2020-08-29,1,20,1,Trinbago Knight Riders,wickets,2,0,NA,NA,NA,1,8,0,149,3,0,0,1,0,106,1,0
20200829_01168_PortSp,Jamaica Tallawahs,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,18,"Powell, R {b1993-7-23}","Walton, CAK {b1985-7-3}","Butler, DK","Wilson, JS",NA,NA,Jamaica Tallawahs,"Phillips, GD {b1996-12-6}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-08-29,2020-08-29,1,20,1,Jamaica Tallawahs,runs,37,0,NA,NA,NA,1,6,0,147,2,1,0,6,0,94,1,0
20200829_01168_PortSp,St Kitts and Nevis,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,18,"Emrit, RR {b1981-3-8}","Ramdin, D {b1985-3-13}","Butler, DK","Wilson, JS",NA,NA,Jamaica Tallawahs,"Phillips, GD {b1996-12-6}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-08-29,2020-08-29,1,20,1,Jamaica Tallawahs,runs,37,0,NA,NA,NA,1,10,0,110,1,0,0,1,0,91,1,0
20200830_01169_PortSp,St Lucia Kings,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,19,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Brathwaite, GO","Duguid, N",NA,NA,St Lucia Kings,"Glenn, JJ {b1998-2-26}",NA,NA,NA,NA,NA,NA,Barbados Royals,2020,2020,2020-08-30,2020-08-30,1,20,1,St Lucia Kings,runs,3,0,NA,NA,NA,1,10,0,92,3,0,0,1,0,84,1,0
20200830_01169_PortSp,Barbados Royals,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,19,"Holder, JO {b1991-11-5}","Hope, SD {b1993-11-10}","Brathwaite, GO","Duguid, N",NA,NA,St Lucia Kings,"Glenn, JJ {b1998-2-26}",NA,NA,NA,NA,NA,NA,Barbados Royals,2020,2020,2020-08-30,2020-08-30,1,20,1,St Lucia Kings,runs,3,0,NA,NA,NA,1,7,0,89,1,0,1,2,0,93,1,0
20200830_01170_PortSp,St Kitts and Nevis,1,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,20,"Emrit, RR {b1981-3-8}","Ramdin, D {b1985-3-13}","Butler, DK","Reifer, LS",NA,NA,Guyana Amazon Warriors,"Pooran, N {b1995-10-2}",NA,NA,NA,NA,NA,NA,Guyana Amazon Warriors,2020,2020,2020-08-30,2020-08-30,1,20,1,Guyana Amazon Warriors,wickets,7,0,NA,NA,NA,1,5,0,150,6,0,1,7,0,86,1,0
20200830_01170_PortSp,Guyana Amazon Warriors,2,Port-of-Spain (Trinidad),West Indies,West Indies,Caribbean Premier League,ordinary,311,20,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Butler, DK","Reifer, LS",NA,NA,Guyana Amazon Warriors,"Pooran, N {b1995-10-2}",NA,NA,NA,NA,NA,NA,Guyana Amazon Warriors,2020,2020,2020-08-30,2020-08-30,1,20,1,Guyana Amazon Warriors,wickets,7,0,NA,NA,NA,1,3,0,153,3,0,2,3,0,93,1,0
20200901_01171_Trouba,Trinbago Knight Riders,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,21,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Reifer, LS","Wilson, JS",NA,NA,Trinbago Knight Riders,"Munro, C {b1987-3-11}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-09-01,2020-09-01,1,20,1,Trinbago Knight Riders,runs,19,0,NA,NA,NA,1,4,0,184,6,2,0,6,0,101,1,0
20200901_01171_Trouba,Jamaica Tallawahs,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,21,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Reifer, LS","Wilson, JS",NA,NA,Trinbago Knight Riders,"Munro, C {b1987-3-11}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-09-01,2020-09-01,1,20,1,Trinbago Knight Riders,runs,19,0,NA,NA,NA,1,6,0,165,5,0,0,1,0,102,1,0
20200901_01172_Trouba,Barbados Royals,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,22,"Holder, JO {b1991-11-5}","Hope, SD {b1993-11-10}","Bassarath, Z","Duguid, N",NA,NA,Guyana Amazon Warriors,Naveen-ul-Haq {b1997-12-30},NA,NA,NA,NA,NA,NA,Barbados Royals,2020,2020,2020-09-01,2020-09-01,1,20,1,Guyana Amazon Warriors,wickets,8,0,NA,NA,NA,1,10,0,92,2,0,0,1,0,96,1,0
20200901_01172_Trouba,Guyana Amazon Warriors,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,22,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Bassarath, Z","Duguid, N",NA,NA,Guyana Amazon Warriors,Naveen-ul-Haq {b1997-12-30},NA,NA,NA,NA,NA,NA,Barbados Royals,2020,2020,2020-09-01,2020-09-01,1,20,1,Guyana Amazon Warriors,wickets,8,0,NA,NA,NA,1,2,0,93,9,0,1,2,0,79,1,0
20200902_01173_Trouba,Trinbago Knight Riders,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,23,"Bravo, DJ {b1983-10-7}","Seifert, TL {b1994-12-14}","Butler, DK","Wilson, JS",NA,NA,Trinbago Knight Riders,"Simmons, LMP {b1985-1-25}",NA,NA,NA,NA,NA,NA,St Kitts and Nevis,2020,2020,2020-09-02,2020-09-02,1,20,1,Trinbago Knight Riders,runs,59,0,NA,NA,NA,1,4,0,174,7,0,0,9,0,110,1,0
20200902_01173_Trouba,St Kitts and Nevis,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,23,"Emrit, RR {b1981-3-8}","Ramdin, D {b1985-3-13}","Butler, DK","Wilson, JS",NA,NA,Trinbago Knight Riders,"Simmons, LMP {b1985-1-25}",NA,NA,NA,NA,NA,NA,St Kitts and Nevis,2020,2020,2020-09-02,2020-09-02,1,20,1,Trinbago Knight Riders,runs,59,0,NA,NA,NA,1,7,0,115,4,0,0,4,0,91,1,0
20200902_01174_Trouba,St Lucia Kings,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,24,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Bassarath, Z","Brathwaite, GO",NA,NA,Guyana Amazon Warriors,"Hetmyer, SO {b1996-12-26}",NA,NA,NA,NA,NA,NA,Guyana Amazon Warriors,2020,2020,2020-09-02,2020-09-02,1,20,1,Guyana Amazon Warriors,wickets,7,0,NA,NA,NA,1,7,0,109,2,1,0,1,0,99,1,0
20200902_01174_Trouba,Guyana Amazon Warriors,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,24,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Bassarath, Z","Brathwaite, GO",NA,NA,Guyana Amazon Warriors,"Hetmyer, SO {b1996-12-26}",NA,NA,NA,NA,NA,NA,Guyana Amazon Warriors,2020,2020,2020-09-02,2020-09-02,1,20,1,Guyana Amazon Warriors,wickets,7,0,NA,NA,NA,1,3,0,110,5,0,0,1,0,75,1,0
20200903_01175_Trouba,St Kitts and Nevis,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,25,"Emrit, RR {b1981-3-8}","Ramdin, D {b1985-3-13}","Butler, DK","Reifer, LS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-09-03,2020-09-03,1,20,1,draw,draw,0,0,NA,NA,NA,1,0,0,46,1,0,0,1,0,22,1,0
20200903_01175_Trouba,Jamaica Tallawahs,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,25,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Butler, DK","Reifer, LS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-09-03,2020-09-03,1,20,1,draw,draw,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
20200903_01176_Trouba,Barbados Royals,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,26,"Holder, JO {b1991-11-5}","Charles, J {b1989-1-14}","Brathwaite, GO","Duguid, N",NA,NA,Guyana Amazon Warriors,"Shepherd, R {b1994-11-26}",NA,NA,NA,NA,NA,NA,Guyana Amazon Warriors,2020,2020,2020-09-03,2020-09-03,1,20,1,Guyana Amazon Warriors,wickets,6,0,NA,NA,NA,1,9,0,89,1,0,0,0,0,94,1,0
20200903_01176_Trouba,Guyana Amazon Warriors,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,26,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Brathwaite, GO","Duguid, N",NA,NA,Guyana Amazon Warriors,"Shepherd, R {b1994-11-26}",NA,NA,NA,NA,NA,NA,Guyana Amazon Warriors,2020,2020,2020-09-03,2020-09-03,1,20,1,Guyana Amazon Warriors,wickets,6,0,NA,NA,NA,1,4,0,90,5,1,1,5,0,84,1,0
20200905_01177_Trouba,Trinbago Knight Riders,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,27,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Reifer, LS","Wilson, JS",NA,NA,Trinbago Knight Riders,"Pollard, KA {b1987-5-12}",NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-09-05,2020-09-05,1,20,1,Trinbago Knight Riders,runs,23,0,NA,NA,NA,1,5,0,175,13,1,0,3,0,108,1,0
20200905_01177_Trouba,St Lucia Kings,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,27,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Reifer, LS","Wilson, JS",NA,NA,Trinbago Knight Riders,"Pollard, KA {b1987-5-12}",NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-09-05,2020-09-05,1,20,1,Trinbago Knight Riders,runs,23,0,NA,NA,NA,1,7,0,152,3,0,1,1,0,104,1,0
20200905_01178_Trouba,Jamaica Tallawahs,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,28,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Bassarath, Z","Duguid, N",NA,NA,Barbados Royals,"Holder, JO {b1991-11-5}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-09-05,2020-09-05,1,20,1,Barbados Royals,wickets,7,0,NA,NA,NA,1,4,0,161,4,0,0,2,0,91,1,0
20200905_01178_Trouba,Barbados Royals,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,28,"Holder, JO {b1991-11-5}","Charles, J {b1989-1-14}","Bassarath, Z","Duguid, N",NA,NA,Barbados Royals,"Holder, JO {b1991-11-5}",NA,NA,NA,NA,NA,NA,Jamaica Tallawahs,2020,2020,2020-09-05,2020-09-05,1,20,1,Barbados Royals,wickets,7,0,NA,NA,NA,1,3,0,165,9,2,1,2,0,94,1,0
20200906_01179_Trouba,St Kitts and Nevis,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,29,"Emrit, RR {b1981-3-8}","Ramdin, D {b1985-3-13}","Butler, DK","Wilson, JS",NA,NA,Trinbago Knight Riders,Fawad Ahmed {b1979-3-10},NA,NA,NA,NA,NA,NA,St Kitts and Nevis,2020,2020,2020-09-06,2020-09-06,1,20,1,Trinbago Knight Riders,wickets,9,0,NA,NA,NA,1,10,0,77,1,0,0,3,0,82,1,0
20200906_01179_Trouba,Trinbago Knight Riders,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,29,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Butler, DK","Wilson, JS",NA,NA,Trinbago Knight Riders,Fawad Ahmed {b1979-3-10},NA,NA,NA,NA,NA,NA,St Kitts and Nevis,2020,2020,2020-09-06,2020-09-06,1,20,1,Trinbago Knight Riders,wickets,9,0,NA,NA,NA,1,1,0,78,2,0,0,0,0,52,1,0
20200906_01180_Trouba,St Lucia Kings,1,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,30,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Bassarath, Z","Brathwaite, GO",NA,NA,St Lucia Kings,Zahir Khan {b1998-12-20},NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-09-06,2020-09-06,1,20,1,St Lucia Kings,runs,11,0,NA,NA,NA,1,6,0,145,15,0,4,3,0,104,1,0
20200906_01180_Trouba,Jamaica Tallawahs,2,Tarouba,West Indies,West Indies,Caribbean Premier League,ordinary,311,30,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Bassarath, Z","Brathwaite, GO",NA,NA,St Lucia Kings,Zahir Khan {b1998-12-20},NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-09-06,2020-09-06,1,20,1,St Lucia Kings,runs,11,0,NA,NA,NA,1,9,0,134,8,0,0,6,0,100,1,0
20200908_01181_Trouba,Jamaica Tallawahs,1,Tarouba,West Indies,West Indies,Caribbean Premier League,semi-final,311,31,"Powell, R {b1993-7-23}","Phillips, GD {b1996-12-6}","Butler, DK","Duguid, N",NA,NA,Trinbago Knight Riders,"Hosein, AJ {b1993-4-24}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-09-08,2020-09-08,1,20,1,Trinbago Knight Riders,wickets,9,0,NA,NA,NA,1,7,0,107,9,0,0,0,0,101,1,0
20200908_01181_Trouba,Trinbago Knight Riders,2,Tarouba,West Indies,West Indies,Caribbean Premier League,semi-final,311,31,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Butler, DK","Duguid, N",NA,NA,Trinbago Knight Riders,"Hosein, AJ {b1993-4-24}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-09-08,2020-09-08,1,20,1,Trinbago Knight Riders,wickets,9,0,NA,NA,NA,1,1,0,111,7,1,0,1,0,63,1,0
20200908_01182_Trouba,Guyana Amazon Warriors,1,Tarouba,West Indies,West Indies,Caribbean Premier League,semi-final,311,32,"Green, CJ {b1993-10-1}","Pooran, N {b1995-10-2}","Brathwaite, GO","Reifer, LS",NA,NA,St Lucia Kings,"Deyal, M {b1993-4-7}",NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-09-08,2020-09-08,1,20,1,St Lucia Kings,wickets,10,0,NA,NA,NA,1,10,0,55,2,0,0,0,0,75,1,0
20200908_01182_Trouba,St Lucia Kings,2,Tarouba,West Indies,West Indies,Caribbean Premier League,semi-final,311,32,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Brathwaite, GO","Reifer, LS",NA,NA,St Lucia Kings,"Deyal, M {b1993-4-7}",NA,NA,NA,NA,NA,NA,St Lucia Kings,2020,2020,2020-09-08,2020-09-08,1,20,1,St Lucia Kings,wickets,10,0,NA,NA,NA,1,0,0,56,5,0,0,0,0,20,1,0
20200910_01183_Trouba,St Lucia Kings,1,Tarouba,West Indies,West Indies,Caribbean Premier League,grand-final,311,33,"Sammy, DJG {b1983-12-20}","Fletcher, ADS {b1987-11-28}","Brathwaite, GO","Butler, DK",NA,NA,Trinbago Knight Riders,"Simmons, LMP {b1985-1-25}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-09-10,2020-09-10,1,20,1,Trinbago Knight Riders,wickets,8,0,NA,NA,NA,1,10,0,154,5,0,0,3,0,101,1,0
20200910_01183_Trouba,Trinbago Knight Riders,2,Tarouba,West Indies,West Indies,Caribbean Premier League,grand-final,311,33,"Pollard, KA {b1987-5-12}","Seifert, TL {b1994-12-14}","Brathwaite, GO","Butler, DK",NA,NA,Trinbago Knight Riders,"Simmons, LMP {b1985-1-25}",NA,NA,NA,NA,NA,NA,Trinbago Knight Riders,2020,2020,2020-09-10,2020-09-10,1,20,1,Trinbago Knight Riders,wickets,8,0,NA,NA,NA,1,2,0,157,3,0,1,2,0,91,1,0
20200919_01184_AbDhab,Mumbai Indians,1,Abu Dhabi,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,1,"Sharma, RG {b1987-4-30}","de Kock, Q {b1992-12-17}","Gaffaney, CB","Sharma, VK",NA,NA,Chennai Super Kings,"Curran, SM {b1998-6-3}",NA,NA,NA,NA,NA,NA,Chennai Super Kings,2020,2020,2020-09-19,2020-09-19,1,20,1,Chennai Super Kings,wickets,5,0,NA,NA,NA,1,9,0,162,4,0,0,1,0,112,1,0
20200919_01184_AbDhab,Chennai Super Kings,2,Abu Dhabi,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,1,"Dhoni, MS {b1981-7-7}","Dhoni, MS {b1981-7-7}","Gaffaney, CB","Sharma, VK",NA,NA,Chennai Super Kings,"Curran, SM {b1998-6-3}",NA,NA,NA,NA,NA,NA,Chennai Super Kings,2020,2020,2020-09-19,2020-09-19,1,20,1,Chennai Super Kings,wickets,5,0,NA,NA,NA,1,5,0,166,3,1,0,0,0,101,1,0
20200920_01185_Dubai,Delhi Capitals,1,Dubai,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,2,"Iyer, SS {b1994-12-6}","Pant, RR {b1997-10-4}","Chaudhary, AK","Menon, NN",NA,NA,Delhi Capitals,"Stoinis, MP {b1989-8-16}",NA,NA,NA,NA,NA,NA,Punjab Kings,2020,2020,2020-09-20,2020-09-20,1,20,1,Delhi Capitals,awarded to Team 1 after SuperOver,0,0,NA,NA,NA,1,8,0,157,6,2,1,0,0,114,1,0
20200920_01185_Dubai,Punjab Kings,2,Dubai,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,2,"Rahul, KL {b1992-4-18}","Rahul, KL {b1992-4-18}","Chaudhary, AK","Menon, NN",NA,NA,Delhi Capitals,"Stoinis, MP {b1989-8-16}",NA,NA,NA,NA,NA,NA,Punjab Kings,2020,2020,2020-09-20,2020-09-20,1,20,1,Delhi Capitals,awarded to Team 1 after SuperOver,0,0,NA,NA,NA,1,8,0,157,1,1,0,6,0,109,1,0
20200921_01186_Dubai,Royal Challengers Bangalore,1,Dubai,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,3,"Kohli, V {b1988-11-5}","Philippe, JR {b1997-6-1}","Dandekar, AY","Menon, NN",NA,NA,Royal Challengers Bangalore,"Chahal, YS {b1990-7-23}",NA,NA,NA,NA,NA,NA,Sunrisers Hyderabad,2020,2020,2020-09-21,2020-09-21,1,20,1,Royal Challengers Bangalore,runs,10,0,NA,NA,NA,1,5,0,163,2,2,0,1,0,94,1,0
20200921_01186_Dubai,Sunrisers Hyderabad,2,Dubai,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,3,"Warner, DA {b1986-10-27}","Bairstow, JM {b1989-9-26}","Dandekar, AY","Menon, NN",NA,NA,Royal Challengers Bangalore,"Chahal, YS {b1990-7-23}",NA,NA,NA,NA,NA,NA,Sunrisers Hyderabad,2020,2020,2020-09-21,2020-09-21,1,20,1,Royal Challengers Bangalore,runs,10,0,NA,NA,NA,1,10,0,153,8,0,5,2,0,124,1,0
20200922_01187_Sharjah,Rajasthan Royals,1,Sharjah,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,4,"Smith, SPD {b1989-6-2}","Samson, SV {b1994-11-11}","Kulkarni, VA","Shamshuddin, C",NA,NA,Rajasthan Royals,"Samson, SV {b1994-11-11}",NA,NA,NA,NA,NA,NA,Chennai Super Kings,2020,2020,2020-09-22,2020-09-22,1,20,1,Rajasthan Royals,runs,16,0,NA,NA,NA,1,7,0,216,5,3,1,0,0,113,1,0
20200922_01187_Sharjah,Chennai Super Kings,2,Sharjah,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,4,"Dhoni, MS {b1981-7-7}","Dhoni, MS {b1981-7-7}","Kulkarni, VA","Shamshuddin, C",NA,NA,Rajasthan Royals,"Samson, SV {b1994-11-11}",NA,NA,NA,NA,NA,NA,Chennai Super Kings,2020,2020,2020-09-22,2020-09-22,1,20,1,Rajasthan Royals,runs,16,0,NA,NA,NA,1,6,0,200,3,1,0,1,0,110,1,0
20200923_01188_AbDhab,Mumbai Indians,1,Abu Dhabi,United Arab Emirates,United Arab Emirates,Indian Premier League,ordinary,311,5,"Sharma, RG {b1987-4-30}","de Kock, Q {b1992-12-17}","Gaffaney, CB","Ravi, S",NA,NA,Mumbai Indians,"Sharma, RG {b1987-4-30}",NA,NA,NA,NA,NA,NA,Kolkata Knight Riders,2020,2020,2020-09-23,2020-09-23,1,20,1,Mumbai Indians,runs,49,0,NA,NA,NA,1,5,0,195,11,1,0,2,0,126,1,0
