Count;Season;gameId;Result;X;Y
340;nhl05.json;463;win;0.51724136;0.37931034
342;nhl05.json;465;win;0.43333334;0.2962963
344;nhl05.json;467;win;0.45454547;0.3939394
348;nhl05.json;471;win;0.79310346;0.5645161
349;nhl05.json;472;win;0.53333336;0.5645161
350;nhl05.json;473;win;0.70689654;0.29032257
352;nhl05.json;475;win;0.59090906;0.53125
353;nhl05.json;476;win;0.67741936;0.5322581
354;nhl05.json;477;win;0.6451613;0.4375
355;nhl05.json;478;win;0.671875;0.359375
359;nhl05.json;482;win;0.5151515;0.53333336
361;nhl05.json;484;win;0.546875;0.5483871
363;nhl05.json;486;win;0.46875;0.71666664
364;nhl05.json;487;win;0.6060606;0.65625
365;nhl05.json;488;win;0.516129;0.5294118
367;nhl05.json;490;win;0.71666664;0.56060606
370;nhl05.json;493;win;0.6875;0.59090906
373;nhl05.json;496;win;0.53125;0.530303
377;nhl05.json;500;win;0.51428574;0.3
379;nhl05.json;502;win;0.671875;0.7903226
380;nhl05.json;503;win;0.62857145;0.5735294
381;nhl05.json;504;win;0.4;0.6911765
382;nhl05.json;505;win;0.5441176;0.4848485
383;nhl05.json;506;win;0.42424244;0.56060606
384;nhl05.json;507;win;0.5;0.53125
385;nhl05.json;508;win;0.375;0.625
387;nhl05.json;510;win;0.5441176;0.44117647
393;nhl05.json;516;win;0.47058824;0.55714285
394;nhl05.json;517;win;0.62857145;0.625
398;nhl05.json;521;win;0.6969697;0.41666666
399;nhl05.json;522;win;0.4861111;0.6060606
401;nhl05.json;524;win;0.55714285;0.5
404;nhl05.json;527;win;0.77272725;0.6388889
405;nhl05.json;528;win;0.6081081;0.5147059
409;nhl05.json;532;win;0.5416667;0.5277778
410;nhl05.json;533;win;0.6805556;0.5294118
416;nhl05.json;539;win;0.625;0.75
419;nhl05.json;542;win;0.7794118;0.7
421;nhl05.json;544;win;0.4861111;0.3970588
422;nhl05.json;545;win;0.40789473;0.44444445
424;nhl05.json;547;win;0.29166666;0.5277778
428;nhl05.json;551;win;0.34285715;0.5
429;nhl05.json;552;win;0.67142856;0.32352942
431;nhl05.json;554;win;0.6216216;0.5135135
434;nhl05.json;557;win;0.4861111;0.5394737
435;nhl05.json;558;win;0.78571427;0.5
436;nhl05.json;559;win;0.42307693;0.6
437;nhl05.json;560;win;0.6052632;0.7285714
439;nhl05.json;562;win;0.68421054;0.5
444;nhl05.json;567;win;0.5;0.6351351
445;nhl05.json;568;win;0.7162162;0.32894737
447;nhl05.json;570;win;0.6756757;0.5833333
448;nhl05.json;571;win;0.6315789;0.61538464
453;nhl05.json;576;win;0.5;0.7916667
455;nhl05.json;578;win;0.31944445;0.6184211
458;nhl05.json;581;win;0.64102566;0.4054054
461;nhl05.json;584;win;0.47435898;0.4512195
463;nhl05.json;586;win;0.6;0.39473686
465;nhl05.json;588;win;0.5375;0.6891892
469;nhl05.json;592;win;0.65789473;0.6025641
470;nhl05.json;593;win;0.68421054;0.5121951
471;nhl05.json;594;win;0.5;0.32051283
473;nhl05.json;596;win;0.4875;0.55263156
475;nhl05.json;598;win;0.64285713;0.525
476;nhl05.json;599;win;0.7051282;0.32894737
478;nhl05.json;601;win;0.675;0.5487805
479;nhl05.json;602;win;0.43589744;0.7763158
480;nhl05.json;603;win;0.5;0.3974359
484;nhl05.json;607;win;0.6923077;0.4871795
485;nhl05.json;608;win;0.65;0.6125
487;nhl05.json;610;win;0.5131579;0.6511628
489;nhl05.json;612;win;0.6219512;0.44186047
491;nhl05.json;614;win;0.53846157;0.75641024
492;nhl05.json;615;win;0.5121951;0.5375
496;nhl05.json;619;win;0.45;0.53571427
501;nhl05.json;624;win;0.5119048;0.73170733
503;nhl05.json;626;win;0.5697674;0.32051283
504;nhl05.json;627;win;0.5243902;0.6363636
506;nhl05.json;629;win;0.60714287;0.60714287
508;nhl05.json;631;win;0.7375;0.5
509;nhl05.json;632;win;0.63095236;0.6547619
510;nhl05.json;633;win;0.6707317;0.46341464
511;nhl05.json;634;win;0.70731705;0.70238096
514;nhl05.json;637;win;0.33333334;0.3690476
515;nhl05.json;638;win;0.57954544;0.55
519;nhl05.json;642;win;0.45238096;0.6395349
520;nhl05.json;643;win;0.44444445;0.3125
521;nhl05.json;644;win;0.68604654;0.7209302
522;nhl05.json;645;win;0.6904762;0.37804878
525;nhl05.json;648;win;0.53333336;0.30487806
526;nhl05.json;649;win;0.5232558;0.3488372
527;nhl05.json;650;win;0.5232558;0.61627907
528;nhl05.json;651;win;0.37209302;0.3604651
534;nhl05.json;657;win;0.5365854;0.5487805
538;nhl05.json;661;win;0.6931818;0.64772725
539;nhl05.json;662;win;0.6627907;0.6304348
541;nhl05.json;664;win;0.67045456;0.35227272
543;nhl05.json;666;win;0.7209302;0.29761904
544;nhl05.json;667;win;0.53571427;0.53409094
546;nhl05.json;669;win;0.54761904;0.70454544
549;nhl05.json;672;win;0.35555556;0.6333333
555;nhl05.json;678;win;0.59782606;0.57954544
557;nhl05.json;680;win;0.4888889;0.56666666
561;nhl05.json;684;win;0.6195652;0.67777777
567;nhl05.json;690;win;0.6041667;0.5531915
568;nhl05.json;691;win;0.39130434;0.60638297
569;nhl05.json;692;win;0.73333335;0.46666667
570;nhl05.json;693;win;0.6333333;0.55813956
571;nhl05.json;694;win;0.5;0.4574468
572;nhl05.json;695;win;0.5;0.40425533
576;nhl05.json;699;win;0.41111112;0.73913044
577;nhl05.json;700;win;0.62765956;0.54545456
579;nhl05.json;702;win;0.73333335;0.5543478
581;nhl05.json;704;win;0.67391306;0.375
584;nhl05.json;707;win;0.6413044;0.6630435
587;nhl05.json;710;win;0.54444444;0.44791666
588;nhl05.json;711;win;0.6354167;0.5729167
591;nhl05.json;714;win;0.29347825;0.6354167
592;nhl05.json;715;win;0.6875;0.32291666
593;nhl05.json;716;win;0.73913044;0.5425532
597;nhl05.json;720;win;0.65957445;0.5208333
598;nhl05.json;721;win;0.7234042;0.53333336
601;nhl05.json;724;win;0.5555556;0.61764705
604;nhl05.json;727;win;0.5208333;0.5102041
606;nhl05.json;729;win;0.36734694;0.622449
607;nhl05.json;730;win;0.5816327;0.65625
608;nhl05.json;731;win;0.31632653;0.41489363
618;nhl05.json;741;win;0.7446808;0.5319149
620;nhl05.json;743;win;0.53061223;0.6938776
622;nhl05.json;745;win;0.6938776;0.61
624;nhl05.json;747;win;0.3877551;0.64285713
625;nhl05.json;748;win;0.48979592;0.40625
626;nhl05.json;749;win;0.4509804;0.5686275
627;nhl05.json;750;win;0.38;0.54
630;nhl05.json;753;win;0.63;0.33333334
633;nhl05.json;756;win;0.39215687;0.68
635;nhl05.json;758;win;0.74;0.50980395
637;nhl05.json;760;win;0.50980395;0.5531915
638;nhl05.json;761;win;0.39795917;0.5686275
650;nhl05.json;773;win;0.47;0.41
652;nhl05.json;775;win;0.58653843;0.5192308
654;nhl05.json;777;win;0.63461536;0.32692307
655;nhl05.json;778;win;0.5576923;0.7346939
656;nhl05.json;779;win;0.7019231;0.32
657;nhl05.json;780;win;0.6923077;0.6666667
666;nhl05.json;789;win;0.67;0.6730769
667;nhl05.json;790;win;0.5;0.52
669;nhl05.json;792;win;0.4019608;0.52884614
670;nhl05.json;793;win;0.5660377;0.75
671;nhl05.json;794;win;0.4528302;0.49056605
673;nhl05.json;796;win;0.4814815;0.46296296
674;nhl05.json;797;win;0.5188679;0.5740741
675;nhl05.json;798;win;0.5660377;0.41346154
680;nhl05.json;803;win;0.6603774;0.39423078
681;nhl05.json;804;win;0.50980395;0.509434
682;nhl05.json;805;win;0.5943396;0.6203704
686;nhl05.json;809;win;0.5192308;0.6574074
688;nhl05.json;811;win;0.6090909;0.42592594
690;nhl05.json;813;win;0.72115386;0.3181818
693;nhl05.json;816;win;0.6944444;0.6666667
695;nhl05.json;818;win;0.5277778;0.4909091
696;nhl05.json;819;win;0.56363636;0.58181816
698;nhl05.json;821;win;0.5272727;0.58035713
699;nhl05.json;822;win;0.58181816;0.6090909
702;nhl05.json;825;win;0.5283019;0.39814815
704;nhl05.json;827;win;0.6454545;0.4814815
705;nhl05.json;828;win;0.6545454;0.7264151
706;nhl05.json;829;win;0.712963;0.6545454
707;nhl05.json;830;win;0.4181818;0.5701754
708;nhl05.json;831;win;0.6272727;0.5648148
709;nhl05.json;832;win;0.5714286;0.7407407
717;nhl05.json;840;win;0.537037;0.70535713
718;nhl05.json;841;win;0.65178573;0.39814815
719;nhl05.json;842;win;0.66071427;0.53636366
726;nhl05.json;849;win;0.7;0.65789473
728;nhl05.json;851;win;0.6315789;0.42105263
731;nhl05.json;854;win;0.6851852;0.4642857
734;nhl05.json;857;win;0.5677966;0.69298244
736;nhl05.json;859;win;0.72321427;0.6034483
739;nhl05.json;862;win;0.5625;0.39285713
742;nhl05.json;865;win;0.5535714;0.7280702
744;nhl05.json;867;win;0.59322035;0.5338983
749;nhl05.json;872;win;0.3859649;0.63793105
750;nhl05.json;873;win;0.71929824;0.5
754;nhl05.json;877;win;0.7105263;0.39473686
756;nhl05.json;879;win;0.62711865;0.60833335
757;nhl05.json;880;win;0.575;0.525
759;nhl05.json;882;win;0.6;0.41379312
760;nhl05.json;883;win;0.62931037;0.37719297
761;nhl05.json;884;win;0.4915254;0.5084746
762;nhl05.json;885;win;0.4915254;0.6810345
763;nhl05.json;886;win;0.5762712;0.5614035
765;nhl05.json;888;win;0.7241379;0.45762712
766;nhl05.json;889;win;0.6754386;0.5086207
767;nhl05.json;890;win;0.5603448;0.5163934
772;nhl05.json;895;win;0.4827586;0.6333333
773;nhl05.json;896;win;0.575;0.6779661
774;nhl05.json;897;win;0.58196723;0.40677965
775;nhl05.json;898;win;0.6694915;0.60655737
776;nhl05.json;899;win;0.63559324;0.55172414
780;nhl05.json;903;win;0.5080645;0.5967742
785;nhl05.json;908;win;0.3898305;0.4915254
789;nhl05.json;912;win;0.49166667;0.55833334
798;nhl05.json;921;win;0.6864407;0.4918033
801;nhl05.json;924;win;0.4;0.32258064
803;nhl05.json;926;win;0.45081967;0.725
805;nhl05.json;928;win;0.5416667;0.58870965
806;nhl05.json;929;win;0.71311474;0.5952381
807;nhl05.json;930;win;0.4032258;0.5
809;nhl05.json;932;win;0.63114756;0.6854839
810;nhl05.json;933;win;0.69166666;0.5645161
816;nhl05.json;939;win;0.45967743;0.733871
818;nhl05.json;941;win;0.5;0.5555556
821;nhl05.json;944;win;0.31746033;0.5873016
823;nhl05.json;946;win;0.5564516;0.6532258
825;nhl05.json;948;win;0.7177419;0.3951613
830;nhl05.json;953;win;0.328125;0.625
832;nhl05.json;955;win;0.5153846;0.578125
833;nhl05.json;956;win;0.6;0.63709676
835;nhl05.json;958;win;0.7016129;0.46875
836;nhl05.json;959;win;0.58064514;0.484375
838;nhl05.json;961;win;0.5564516;0.5923077
840;nhl05.json;963;win;0.6796875;0.5846154
841;nhl05.json;964;win;0.6269841;0.6060606
844;nhl05.json;967;win;0.7222222;0.5538462
846;nhl05.json;969;win;0.640625;0.57575756
849;nhl05.json;972;win;0.71875;0.640625
851;nhl05.json;974;win;0.7265625;0.5873016
852;nhl05.json;975;win;0.3828125;0.42307693
853;nhl05.json;976;win;0.52307695;0.515625
854;nhl05.json;977;win;0.56349206;0.4047619
855;nhl05.json;978;win;0.63076925;0.3984375
856;nhl05.json;979;win;0.5692308;0.33846155
857;nhl05.json;980;win;0.64615387;0.4848485
861;nhl05.json;984;win;0.7109375;0.515625
863;nhl05.json;986;win;0.54545456;0.6212121
864;nhl05.json;987;win;0.46923077;0.50769234
870;nhl05.json;993;win;0.72307694;0.7153846
871;nhl05.json;994;win;0.6363636;0.50769234
872;nhl05.json;995;win;0.6515151;0.63076925
874;nhl05.json;997;win;0.5661765;0.3984375
876;nhl05.json;999;win;0.47014925;0.72727275
878;nhl05.json;1001;win;0.5522388;0.5
879;nhl05.json;1002;win;0.5692308;0.5970149
885;nhl05.json;1008;win;0.52238804;0.70454544
887;nhl05.json;1010;win;0.64179105;0.4779412
888;nhl05.json;1011;win;0.6567164;0.3923077
892;nhl05.json;1015;win;0.5074627;0.7164179
894;nhl05.json;1017;win;0.61764705;0.5671642
895;nhl05.json;1018;win;0.73134327;0.3382353
896;nhl05.json;1019;win;0.49253732;0.54477614
897;nhl05.json;1020;win;0.50735295;0.6268657
903;nhl05.json;1026;win;0.49264705;0.3880597
904;nhl05.json;1027;win;0.6838235;0.51449275
911;nhl05.json;1034;win;0.5367647;0.5147059
912;nhl05.json;1035;win;0.7352941;0.58208954
913;nhl05.json;1036;win;0.49275362;0.38059703
915;nhl05.json;1038;win;0.557971;0.47142857
918;nhl05.json;1041;win;0.39855072;0.6231884
920;nhl05.json;1043;win;0.60294116;0.6666667
924;nhl05.json;1047;win;0.62857145;0.73913044
925;nhl05.json;1048;win;0.5;0.54285717
926;nhl05.json;1049;win;0.54347825;0.5072464
928;nhl05.json;1051;win;0.5642857;0.6571429
931;nhl05.json;1054;win;0.46478873;0.67391306
935;nhl05.json;1058;win;0.69285715;0.6142857
938;nhl05.json;1061;win;0.5694444;0.57042253
941;nhl05.json;1064;win;0.7;0.57042253
945;nhl05.json;1068;win;0.556338;0.50714284
947;nhl05.json;1070;win;0.41549295;0.5857143
948;nhl05.json;1071;win;0.5972222;0.6142857
949;nhl05.json;1072;win;0.49295774;0.64788735
950;nhl05.json;1073;win;0.5753425;0.5069444
953;nhl05.json;1076;win;0.6971831;0.6056338
956;nhl05.json;1079;win;0.6056338;0.5625
957;nhl05.json;1080;win;0.6619718;0.47260273
958;nhl05.json;1081;win;0.5625;0.53521127
960;nhl05.json;1083;win;0.7253521;0.6438356
961;nhl05.json;1084;win;0.5625;0.6666667
964;nhl05.json;1087;win;0.5753425;0.55479455
969;nhl05.json;1092;win;0.6944444;0.5208333
970;nhl05.json;1093;win;0.6111111;0.60273975
972;nhl05.json;1095;win;0.5277778;0.69863015
973;nhl05.json;1096;win;0.5138889;0.65753424
977;nhl05.json;1100;win;0.63013697;0.36805555
978;nhl05.json;1101;win;0.5684931;0.4662162
979;nhl05.json;1102;win;0.5472973;0.69863015
980;nhl05.json;1103;win;0.51369864;0.5684931
982;nhl05.json;1105;win;0.43150684;0.39583334
986;nhl05.json;1109;win;0.60273975;0.58
988;nhl05.json;1111;win;0.5608108;0.5202703
989;nhl05.json;1112;win;0.7191781;0.53424656
991;nhl05.json;1114;win;0.55333334;0.57236844
992;nhl05.json;1115;win;0.5733333;0.5135135
994;nhl05.json;1117;win;0.5945946;0.39041096
998;nhl05.json;1121;win;0.5743243;0.46
1000;nhl05.json;1123;win;0.6081081;0.55921054
1002;nhl05.json;1125;win;0.5202703;0.47972974
1003;nhl05.json;1126;win;0.58;0.3445946
1006;nhl05.json;1129;win;0.38513514;0.62666667
1007;nhl05.json;1130;win;0.62;0.50666666
1012;nhl05.json;1135;win;0.64;0.47333333
1021;nhl05.json;1144;win;0.625;0.512987
1023;nhl05.json;1146;win;0.53289473;0.7012987
1025;nhl05.json;1148;win;0.57236844;0.34868422
1028;nhl05.json;1151;win;0.46710527;0.40789473
1033;nhl05.json;1156;win;0.59210527;0.36
1036;nhl05.json;1159;win;0.35526314;0.5833333
1037;nhl05.json;1160;win;0.5855263;0.6948052
1038;nhl05.json;1161;win;0.59090906;0.64935064
1039;nhl05.json;1162;win;0.5;0.5779221
1042;nhl05.json;1165;win;0.5779221;0.7012987
1048;nhl05.json;1171;win;0.6168831;0.34415585
1051;nhl05.json;1174;win;0.51265824;0.3961039
1052;nhl05.json;1175;win;0.7532467;0.5759494
1053;nhl05.json;1176;win;0.6858974;0.44155845
1054;nhl05.json;1177;win;0.5897436;0.49358973
1056;nhl05.json;1179;win;0.6282051;0.61538464
1058;nhl05.json;1181;win;0.65384614;0.5833333
1059;nhl05.json;1182;win;0.5448718;0.41025642
1060;nhl05.json;1183;win;0.60126585;0.5625
1061;nhl05.json;1184;win;0.33974358;0.6329114
1064;nhl05.json;1187;win;0.60126585;0.6217949
1065;nhl05.json;1188;win;0.6329114;0.51875
1066;nhl05.json;1189;win;0.56875;0.6075949
1067;nhl05.json;1190;win;0.43589744;0.35897437
1069;nhl05.json;1192;win;0.6329114;0.5949367
1071;nhl05.json;1194;win;0.48734176;0.53797466
1073;nhl05.json;1196;win;0.5506329;0.45679012
1075;nhl05.json;1198;win;0.5443038;0.69375
1078;nhl05.json;1201;win;0.60625;0.6
1079;nhl05.json;1202;win;0.613924;0.625
1081;nhl05.json;1204;win;0.6375;0.49375
1086;nhl05.json;1209;win;0.443038;0.38607594
1088;nhl05.json;1211;win;0.60625;0.61875
1089;nhl05.json;1212;win;0.38125;0.45
1090;nhl05.json;1213;win;0.6625;0.55
1091;nhl05.json;1214;win;0.4125;0.55625
1093;nhl05.json;1216;win;0.35;0.4875
1094;nhl05.json;1217;win;0.5740741;0.58641976
1095;nhl05.json;1218;win;0.7625;0.69375
1096;nhl05.json;1219;win;0.5925926;0.63580245
1097;nhl05.json;1220;win;0.54320985;0.3580247
1101;nhl05.json;1224;win;0.6419753;0.7654321
1108;nhl06.json;124;win;0.5714286;0.5625
1109;nhl06.json;125;win;0.35714287;0.22222222
1112;nhl06.json;128;win;0.875;0.4
1113;nhl06.json;129;win;0.4375;0.7777778
1115;nhl06.json;131;win;0.875;0.75
1119;nhl06.json;135;win;0.5;0.5
1121;nhl06.json;137;win;0.5;0.55
1123;nhl06.json;139;win;0.5625;0.7
1124;nhl06.json;140;win;0.5;0.5
1125;nhl06.json;141;win;0.2;0.6666667
1126;nhl06.json;142;win;0.35714287;0.36363637
1132;nhl06.json;148;win;0.3125;0.5555556
1137;nhl06.json;153;win;0.55;0.4375
1138;nhl06.json;154;win;0.6;0.5555556
1139;nhl06.json;155;win;0.8;0.33333334
1141;nhl06.json;157;win;0.45454547;0.5555556
1144;nhl06.json;160;win;0.5;0.9
1147;nhl06.json;163;win;0.25;0.4
1148;nhl06.json;164;win;0.5416667;0.7916667
1149;nhl06.json;165;win;0.30769232;0.5
1150;nhl06.json;166;win;0.5;0.36363637
1151;nhl06.json;167;win;0.65;0.5
1157;nhl06.json;173;win;0.59090906;0.35
1158;nhl06.json;174;win;0.8181818;0.45
1163;nhl06.json;179;win;0.4090909;0.5833333
1166;nhl06.json;182;win;0.8181818;0.5769231
1170;nhl06.json;186;win;0.42857143;0.60714287
1174;nhl06.json;190;win;0.84615386;0.25
1183;nhl06.json;199;win;0.65384614;0.4090909
1184;nhl06.json;200;win;0.53846157;0.53571427
1185;nhl06.json;201;win;0.23076923;0.36666667
1186;nhl06.json;202;win;0.64285713;0.7
1191;nhl06.json;207;win;0.5;0.84615386
1192;nhl06.json;208;win;0.71875;0.45454547
1193;nhl06.json;209;win;0.59375;0.26923078
1196;nhl06.json;212;win;0.3846154;0.78571427
1198;nhl06.json;214;win;0.6666667;0.7692308
1200;nhl06.json;216;win;0.6785714;0.53571427
1202;nhl06.json;218;win;0.7352941;0.42307693
1209;nhl06.json;225;win;0.53125;0.5714286
1213;nhl06.json;229;win;0.32142857;0.39285713
1214;nhl06.json;230;win;0.42857143;0.875
1216;nhl06.json;232;win;0.7;0.7307692
1218;nhl06.json;234;win;0.3846154;0.43333334
1219;nhl06.json;235;win;0.6785714;0.53333336
1220;nhl06.json;236;win;0.53333336;0.59375
1222;nhl06.json;238;win;0.6333333;0.47058824
1224;nhl06.json;240;win;0.53125;0.7105263
1226;nhl06.json;242;win;0.5588235;0.5714286
1227;nhl06.json;243;win;0.6388889;0.6785714
1229;nhl06.json;245;win;0.36666667;0.53125
1230;nhl06.json;246;win;0.36666667;0.39285713
1231;nhl06.json;247;win;0.8235294;0.73333335
1232;nhl06.json;248;win;0.53333336;0.25
1237;nhl06.json;253;win;0.36842105;0.7222222
1238;nhl06.json;254;win;0.5;0.40625
1239;nhl06.json;255;win;0.25;0.6875
1240;nhl06.json;256;win;0.5588235;0.65625
1249;nhl06.json;265;win;0.55263156;0.5833333
1253;nhl06.json;269;win;0.5277778;0.38235295
1254;nhl06.json;270;win;0.42105263;0.6764706
1257;nhl06.json;273;win;0.61764705;0.41666666
1258;nhl06.json;274;win;0.5294118;0.7352941
1261;nhl06.json;277;win;0.8611111;0.5625
1262;nhl06.json;278;win;0.4473684;0.3611111
1266;nhl06.json;282;win;0.5294118;0.55263156
1267;nhl06.json;283;win;0.7058824;0.32352942
1268;nhl06.json;284;win;0.6388889;0.64285713
1270;nhl06.json;286;win;0.39473686;0.8684211
1273;nhl06.json;289;win;0.7;0.31578946
1275;nhl06.json;291;win;0.3809524;0.33333334
1276;nhl06.json;292;win;0.5952381;0.7222222
