Count;Season;gameId;Result;X;Y
1013;nhl05.json;1136;draw;0.5065789;0.57894737
1015;nhl05.json;1138;draw;0.45394737;0.52666664
1019;nhl05.json;1142;draw;0.74666667;0.44666666
1020;nhl05.json;1143;draw;0.39333335;0.5779221
1024;nhl05.json;1147;draw;0.5649351;0.6298701
1029;nhl05.json;1152;draw;0.6233766;0.39473686
1034;nhl05.json;1157;draw;0.46103895;0.6447368
1035;nhl05.json;1158;draw;0.5;0.69078946
1043;nhl05.json;1166;draw;0.46153846;0.4025974
1045;nhl05.json;1168;draw;0.53246754;0.50641024
1049;nhl05.json;1172;draw;0.6923077;0.4620253
1055;nhl05.json;1178;draw;0.6923077;0.59615386
1057;nhl05.json;1180;draw;0.56329113;0.59615386
1062;nhl05.json;1185;draw;0.6962025;0.5063291
1063;nhl05.json;1186;draw;0.48076922;0.53846157
1072;nhl05.json;1195;draw;0.6898734;0.56329113
1074;nhl05.json;1197;draw;0.5555556;0.5875
1076;nhl05.json;1199;draw;0.5625;0.69375
1080;nhl05.json;1203;draw;0.48101267;0.34810126
1083;nhl05.json;1206;draw;0.53125;0.6375
1084;nhl05.json;1207;draw;0.5125;0.4050633
1085;nhl05.json;1208;draw;0.6898734;0.5123457
1103;nhl05.json;1226;draw;0.5123457;0.5493827
1104;nhl05.json;1227;draw;0.44444445;0.6851852
1105;nhl05.json;1228;draw;0.3888889;0.34567901
1117;nhl06.json;133;draw;0.44444445;0.8333333
1120;nhl06.json;136;draw;0.1875;0.8
1127;nhl06.json;143;draw;0.8888889;0.8888889
1129;nhl06.json;145;draw;0.59090906;0.5625
1134;nhl06.json;150;draw;0.44444445;0.45833334
1135;nhl06.json;151;draw;0.6666667;0.5
1140;nhl06.json;156;draw;1.0;0.77272725
1145;nhl06.json;161;draw;0.44444445;0.8636364
1159;nhl06.json;175;draw;0.875;0.45454547
1161;nhl06.json;177;draw;0.35714287;0.6666667
1162;nhl06.json;178;draw;0.3888889;0.95454544
1171;nhl06.json;187;draw;0.35;0.3181818
1175;nhl06.json;191;draw;0.4;0.46153846
1187;nhl06.json;203;draw;0.53846157;0.88461536
1188;nhl06.json;204;draw;0.53846157;0.41666666
1190;nhl06.json;206;draw;0.85714287;0.6363636
1194;nhl06.json;210;draw;0.5769231;0.53333336
1195;nhl06.json;211;draw;0.65384614;0.53846157
1199;nhl06.json;215;draw;0.625;0.5
1201;nhl06.json;217;draw;0.46666667;0.53571427
1206;nhl06.json;222;draw;0.60714287;0.30769232
1215;nhl06.json;231;draw;0.89285713;0.46875
1221;nhl06.json;237;draw;0.23333333;0.9
1228;nhl06.json;244;draw;0.3611111;0.71428573
1244;nhl06.json;260;draw;0.5882353;0.42857143
1250;nhl06.json;266;draw;0.46666667;0.65789473
1251;nhl06.json;267;draw;0.71875;0.64705884
1252;nhl06.json;268;draw;0.29411766;0.40625
1260;nhl06.json;276;draw;0.5277778;0.5625
1263;nhl06.json;279;draw;0.7894737;0.4117647
1265;nhl06.json;281;draw;0.5;0.55263156
1269;nhl06.json;285;draw;0.6666667;0.47368422
1271;nhl06.json;287;draw;0.55263156;0.6944444
1290;nhl06.json;306;draw;0.57894737;0.5
1293;nhl06.json;309;draw;0.68421054;0.5
1294;nhl06.json;310;draw;0.28947368;0.34210527
1299;nhl06.json;315;draw;0.2857143;0.45238096
1300;nhl06.json;316;draw;0.47619048;0.79545456
1307;nhl06.json;323;draw;0.675;0.375
